_folder,_file_name,_image_path,generated,error,new_rule_auto_label,new_rule_reason_cn,episode_uid,v0_3_category_cn,condition_context_cn,condition_level,condition_score_peak,body_attitude_score_simple,steer_response_strength,steer_delta_prepost,response_shape,coordinate_continuity_ok,subject,session_stamp,t_condition_anchor,dataset_candidate_version,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_end,t_condition_peak,condition_duration_s,condition_score_mean,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_rate_peak_near,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_reason_cn,recommended_use,new_rule_review_priority,strong_body_attitude_auto,moderate_body_attitude_auto,strong_or_medium_steer_auto,light_steer_auto,coord_and_window_ok_auto,_group_order
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\04_弱延迟响应_边界可保留,016_V03_zdq_2025_09_26_15_21_51_0007_横滚_姿态_score4.6_body2.1.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\04_弱延迟响应_边界可保留\016_V03_zdq_2025_09_26_15_21_51_0007_横滚_姿态_score4.6_body2.1.png,True,,KEEP_DELAYED_WEAK,中等车身动态，响应延迟或不明显，可保留为延迟/弱极限样本,V03_zdq_2025_09_26_15_21_51_0007,延迟或无明显转向响应,横滚/姿态,strong,4.648668714064431,2.067317083333333,none,0.579101,countersteer,True,zdq,2025_09_26_15_21_51,186.711,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_21_51_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_21_51_vehicle.csv,17951286,6ea1e18ffa5e63cc3e10e21a188a437621347a64a477b06e1f7decd7c011ba40,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104743,261.856,0.0,261.856,400.0000000003638,12,0,7,191.48,188.301,4.768999999999977,3.1917016037909525,True,184.711,186.711,186.711,191.711,4,True,True,True,True,False,False,False,False,0.00235,0.00261,2.61245,0.101143,0.066589,0.0387363,0.00233814,1.0,91.9413,2.03383398125,0.0758480895,0.0420976340624999,0.02831974625,0.0025,,none,,1.0,8.0,5.131200000004669,0.0,False,189.59,-0.316429,False,True,all_raw_vehicle_instability_candidates_v0_1.csv,165.92,20.791000000000025,curve1,design_curve_context,ay;ay;ay;ay;ay;roll_rate,,,delayed_or_no_steer,工况明确但未见明显方向盘响应,响应类型分类,3,False,True,False,True,True,16
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\01_明确极限主样本_可作为标尺,019_V03_zdq_2025_09_26_15_27_09_0022_弯道_曲率_score12.0_body13.3.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\01_明确极限主样本_可作为标尺\019_V03_zdq_2025_09_26_15_27_09_0022_弯道_曲率_score12.0_body13.3.png,True,,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,V03_zdq_2025_09_26_15_27_09_0022,延迟或无明显转向响应,弯道/曲率,extreme,12.026255775824024,13.260112833333334,strong,1.536409,countersteer,True,zdq,2025_09_26_15_27_09,459.885,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,30491716,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,108273,541.36,0.0,541.36,200.0000000001819,25,0,22,469.865,463.42,9.980000000000018,8.110764430628766,True,457.885,459.885,459.885,464.885,4,True,True,True,True,True,False,True,True,0.018216,0.5128820000000001,8.63151,0.457553,0.901963,0.138375,0.00585746,1.0,142.316,2.5858810250000004,0.107133215,0.045504855,0.03644885775,0.0025,460.475,after_condition,0.5900000000000318,1.171469,8.0,86.74288500007889,4.311523394985271,False,460.79,1.569221,False,True,episode_candidates_v0_6.csv,456.53,3.355000000000018,differentmu_road,design_high_risk_surface,roll_rate;ay;roll_rate,,,delayed_or_no_steer,工况先出现，方向盘响应偏晚,响应时序分析,1,True,True,True,False,True,19
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\04_弱延迟响应_边界可保留,019_V03_zdq_2025_09_26_15_27_09_0008_低附着_score4.7_body2.0.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\04_弱延迟响应_边界可保留\019_V03_zdq_2025_09_26_15_27_09_0008_低附着_score4.7_body2.0.png,True,,KEEP_DELAYED_WEAK,中等车身动态，响应延迟或不明显，可保留为延迟/弱极限样本,V03_zdq_2025_09_26_15_27_09_0008,延迟或无明显转向响应,低附着,strong,4.704147474928432,2.019117333333333,none,0.451167,return,True,zdq,2025_09_26_15_27_09,157.725,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,30491716,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,108273,541.36,0.0,541.36,200.0000000001819,25,0,8,158.855,157.91,1.1299999999999957,3.490989094594566,True,155.725,157.725,157.725,162.725,1,True,False,True,False,False,True,False,False,0.0047700000000001,0.00478,1.95724,0.0922802,0.0986026,0.0275664,0.000159814,0.8,100.406,2.5858810250000004,0.107133215,0.045504855,0.03644885775,0.0025,,none,,1.0,8.0,6.859146500006237,0.0,False,157.88,0.5567599999999999,True,False,all_raw_vehicle_instability_candidates_v0_1.csv,156.51,1.2150000000000034,curve1,design_curve_context,ay;roll_rate,,,delayed_or_no_steer,工况明确但未见明显方向盘响应,响应类型分类,3,False,True,False,True,True,19
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\06_轻微或坐标风险_优先排除,024_V03_zdq_2025_09_26_15_27_09_0010_低附着_score3.3_body1.4.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\06_轻微或坐标风险_优先排除\024_V03_zdq_2025_09_26_15_27_09_0010_低附着_score3.3_body1.4.png,True,,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,V03_zdq_2025_09_26_15_27_09_0010,排除样本,低附着,medium,3.254510827001419,1.35072975,none,-0.4255108999999999,return,False,zdq,2025_09_26_15_27_09,208.305,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,30491716,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,108273,541.36,0.0,541.36,200.0000000001819,25,0,10,210.08,210.01,1.7750000000000057,2.46561495557554,True,206.305,208.305,208.305,213.305,1,True,False,True,False,False,True,False,False,0.0062300000000001,3.49495,1.3016,0.0503022,0.0703365,0.0202209,2.30442e-09,0.8,99.7935,2.5858810250000004,0.107133215,0.045504855,0.03644885775,0.0025,,none,,1.0,8.0,2.967059999994265,0.0,False,211.985,-0.5131266999999999,True,False,all_raw_vehicle_instability_candidates_v0_1.csv,209.88,-1.5749999999999886,fix_road,design_special_event_segment,roll_rate;roll_rate,,,excluded,窗口不完整或坐标连续性异常,排除,6,False,False,False,True,False,24
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\06_轻微或坐标风险_优先排除,002_V03_zdq_2025_09_26_15_37_30_0008_横滚_姿态_score3.8_body1.9.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\06_轻微或坐标风险_优先排除\002_V03_zdq_2025_09_26_15_37_30_0008_横滚_姿态_score3.8_body1.9.png,True,,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,V03_zdq_2025_09_26_15_37_30_0008,排除样本,横滚/姿态,medium,3.836633451692101,1.9360744166666664,none,-0.3005462,countersteer,False,zdq,2025_09_26_15_37_30,432.915,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,8,434.385,433.52,1.4699999999999704,3.039149356701869,True,430.915,432.915,432.915,437.915,1,True,False,True,False,False,False,True,True,0.0,,2.32896,0.0873524,0.0754529,0.0323797,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,1.221730000001111,0.0,False,433.49,0.396539,False,True,all_raw_vehicle_instability_candidates_v0_1.csv,432.985,-0.0699999999999931,differentmu_road,design_high_risk_surface,ay;roll_rate;ay;ay;ay;ay;ay,,,excluded,窗口不完整或坐标连续性异常,排除,6,False,False,False,True,False,2
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准,006_V03_zdq_2025_09_26_15_37_30_0010_横滚_姿态_score6.0_body3.2.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准\006_V03_zdq_2025_09_26_15_37_30_0010_横滚_姿态_score6.0_body3.2.png,True,,MANUAL_REVIEW_BOUNDARY,车身动态、方向盘响应或坐标风险边界不清，需要人工复核,V03_zdq_2025_09_26_15_37_30_0010,排除样本,横滚/姿态,strong,5.954004615729492,3.21034225,none,0.556586,countersteer,False,zdq,2025_09_26_15_37_30,457.365,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,10,458.255,457.51,0.8899999999999864,5.202996394479969,True,455.365,457.365,457.365,462.365,4,True,True,True,True,False,False,False,False,0.0,,4.29923,0.159236,0.0970335,0.0596563,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,3.3336000000030297,0.0,False,457.555,0.7040659,True,True,all_raw_vehicle_instability_candidates_v0_1.csv,432.985,24.379999999999995,differentmu_road,design_high_risk_surface,ay;roll_rate;ay;ay;ay;ay;ay,,,excluded,窗口不完整或坐标连续性异常,排除,4,False,True,False,True,False,6
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准,020_V03_zdq_2025_09_26_15_37_30_0009_横滚_姿态_score8.8_body2.8.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准\020_V03_zdq_2025_09_26_15_37_30_0009_横滚_姿态_score8.8_body2.8.png,True,,MANUAL_REVIEW_BOUNDARY,车身动态、方向盘响应或坐标风险边界不清，需要人工复核,V03_zdq_2025_09_26_15_37_30_0009,排除样本,横滚/姿态,extreme,8.80639491191356,2.826738666666667,none,0.6518801,weak_or_no_clear_steer,False,zdq,2025_09_26_15_37_30,440.36,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,9,451.205,445.635,10.84499999999997,4.703969289507094,True,438.36,440.36,440.36,445.36,4,True,True,True,True,False,False,True,True,0.0,,3.84206,0.137977,0.0804449,0.0558454,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,2.79250000000254,0.0,False,445.175,1.1411,False,False,all_raw_vehicle_instability_candidates_v0_1.csv,432.985,7.375,differentmu_road,design_high_risk_surface,ay;roll_rate;ay;ay;ay;ay;ay,,,excluded,窗口不完整或坐标连续性异常,排除,4,False,True,False,True,False,20
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准,023_V03_zdq_2025_09_26_15_37_30_0001_横滚_姿态_score5.6_body2.7.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准\023_V03_zdq_2025_09_26_15_37_30_0001_横滚_姿态_score5.6_body2.7.png,True,,MANUAL_REVIEW_BOUNDARY,车身动态、方向盘响应或坐标风险边界不清，需要人工复核,V03_zdq_2025_09_26_15_37_30_0001,排除样本,横滚/姿态,strong,5.603844651146462,2.680805916666667,none,1.226966,return,False,zdq,2025_09_26_15_37_30,55.595,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,1,56.965,56.385,1.3700000000000043,3.85153457454494,True,53.595,55.595,55.595,60.595,3,True,True,True,True,False,False,True,True,0.0,,2.89814,0.153372,0.0995231,0.0403967,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.6072062053000002,8.0,4.258600000000849,0.0,False,59.5,-0.763058,True,False,all_raw_vehicle_instability_candidates_v0_1.csv,52.905,2.6899999999999977,longstraight,design_regular_road,ay,,,excluded,窗口不完整或坐标连续性异常,排除,4,False,True,False,True,False,23
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\00_最先看_强车身风险候选_可能可抢救,012_V03_zdq_2025_09_26_15_52_46_0012_低附着_score6.8_body25.9.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\00_最先看_强车身风险候选_可能可抢救\012_V03_zdq_2025_09_26_15_52_46_0012_低附着_score6.8_body25.9.png,True,,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,V03_zdq_2025_09_26_15_52_46_0012,排除样本,低附着,strong,6.810072198139954,25.925268166666665,weak,0.6448995999999999,sustained_same_side,False,zdq,2025_09_26_15_52_46,256.09,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,33874375,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,120274,601.365,0.0,601.365,200.0000000001819,29,0,12,258.08,256.335,1.990000000000009,4.372173390576349,True,254.09,256.09,256.09,261.09,3,True,True,True,True,False,True,True,True,0.0240200000000001,2.48706,3.29002,0.142987,2.42189,0.349593,1.90067e-09,0.8,18.4536,2.0975714250000004,0.137739965,0.0372629248,0.0366839757,0.0041992752499999,255.525,before_condition,-0.5649999999999693,1.0,8.0,8.709200000007916,1.7335496000009891,False,261.085,3.61859,False,False,episode_candidates_v0_6.csv,255.52,0.5699999999999648,fix_road,design_special_event_segment,roll_rate;roll_rate;roll_rate;ay,,,excluded,窗口不完整或坐标连续性异常,排除,0,True,True,False,True,False,12
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\05_轻微转向或普通对照_优先排除出极限主线,007_V03_zdq_2025_09_26_15_52_46_0016_低附着_score12.1_body0.3.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\05_轻微转向或普通对照_优先排除出极限主线\007_V03_zdq_2025_09_26_15_52_46_0016_低附着_score12.1_body0.3.png,True,,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,V03_zdq_2025_09_26_15_52_46_0016,弱响应/保守响应,低附着,extreme,12.063419301433104,0.280923575,none,0.1380551,weak_or_no_clear_steer,True,zdq,2025_09_26_15_52_46,304.32,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,33874375,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,120274,601.365,0.0,601.365,200.0000000001819,29,0,16,335.18,326.53,30.860000000000014,4.205354736004387,True,302.32,304.32,304.32,309.32,4,True,True,True,True,True,True,True,True,0.001229,0.017379,0.250276,0.00998805,0.0128721,0.00589285,1.54407e-08,0.8,126.446,2.0975714250000004,0.137739965,0.0372629248,0.0366839757,0.0041992752499999,,none,,1.0,8.0,1.1694000000010618,0.0,False,307.735,-0.083252,False,False,all_raw_vehicle_instability_candidates_v0_1.csv,298.34,5.980000000000018,middle_section,design_regular_road,ay,,,weak_or_conservative,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,5,False,False,False,True,True,7
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\05_轻微转向或普通对照_优先排除出极限主线,008_V03_zdq_2025_09_26_15_52_46_0005_低附着_score11.8_body0.7.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\05_轻微转向或普通对照_优先排除出极限主线\008_V03_zdq_2025_09_26_15_52_46_0005_低附着_score11.8_body0.7.png,True,,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,V03_zdq_2025_09_26_15_52_46_0005,弱响应/保守响应,低附着,extreme,11.81820420976215,0.727052575,none,-0.2249734,countersteer,True,zdq,2025_09_26_15_52_46,77.515,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,33874375,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,120274,601.365,0.0,601.365,200.0000000001819,29,0,5,137.165,136.125,59.64999999999999,2.359244840736909,True,75.515,77.515,77.515,82.515,4,True,True,True,True,True,True,True,True,0.0018917999999999,0.0030544,0.818106,0.0319736,0.0350523,0.00891687,2.04473e-09,0.8,125.935,2.0975714250000004,0.137739965,0.0372629248,0.0366839757,0.0041992752499999,,none,,1.0,8.0,1.361300000001238,0.0,False,78.265,-0.187274,False,True,episode_candidates_v0_6.csv,58.07,19.445,middle_section,design_regular_road,roll_rate,,,weak_or_conservative,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,5,False,False,False,True,True,8
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\02_弱响应或保守响应_车身强但方向盘不大,024_V03_zdq_2025_09_26_16_03_48_0018_弯道_曲率_score12.0_body6.9.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\02_弱响应或保守响应_车身强但方向盘不大\024_V03_zdq_2025_09_26_16_03_48_0018_弯道_曲率_score12.0_body6.9.png,True,,KEEP_WEAK_CONSERVATIVE,车身姿态/横向动态强，但方向盘幅度不大，符合保守/弱响应,V03_zdq_2025_09_26_16_03_48_0018,弱响应/保守响应,弯道/曲率,extreme,11.97675068085037,6.901149583333333,none,0.695689,sustained_same_side,True,zdq,2025_09_26_16_03_48,474.7,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,18,488.16,479.98,13.460000000000036,6.854957810829942,True,472.7,474.7,474.7,479.7,4,True,True,True,True,True,False,True,True,0.012045,0.0144516,5.2595,0.158203,0.492964,0.0760161,0.00585953,1.0,134.161,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,,none,,1.0,8.0,4.7822000000043525,0.0,False,479.535,3.474076,False,False,episode_candidates_v0_6.csv,471.38,3.319999999999993,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;roll_rate;ay;ay,,,weak_or_conservative,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,2,True,True,False,True,True,24
