event_uid,subject,session_stamp,default_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,event_end_rel_s,event_duration_s,peak2_abs,peak2_time_s,tail2_abs,tail2_over_peak,peak2_near_end,tail2_unsettled,label2_response_unsettled,event_exceeds_2s_label,peak3_abs,peak3_time_s,tail3_abs,tail3_over_peak,peak3_near_end,tail3_unsettled,label3_response_unsettled,event_exceeds_3s_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change,peak_after_2s_in_3s_label,peak_gain_after_2s_abs,peak_gain_after_2s_ratio,old_2s_may_miss_future_peak,old_2s_may_miss_future_change,label_window_2s_needs_review,label3_still_needs_review,recommended_window_policy,recurrence_rank,primary_attribution,mean_sample_rmse,vehicle_only_structure_gap,label_window_may_be_short,consensus_reversal_failure,figure_png,top_recurrent_bad_event
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,weak,straight,design_high_risk_surface,561.735,20.685,0.7265809774398804,1.5299999713897705,0.5668829679489136,0.7802061787336282,False,True,True,True,0.7265809774398804,1.5299999713897705,0.16772601008415222,0.23084283141452105,False,False,False,True,0.4548330008983612,0.39915695786476135,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,medium_active,straight,design_regular_road,61.845,4.075,1.0580191612243652,0.949999988079071,0.06475186347961426,0.061201030995206025,False,False,False,True,1.0580191612243652,0.949999988079071,0.001395881175994873,0.0013193344952085043,False,False,False,True,0.10175302624702454,0.09843698143959045,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000072320,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,81.765,9.445,1.6420010328292847,1.9500000476837158,1.640260934829712,0.9989402576704994,True,True,True,True,1.6420010328292847,1.9500000476837158,0.5002110004425049,0.30463500962639817,False,True,True,True,2.140641927719116,2.140471935272217,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,104.78,20.45,0.42027518153190613,1.725000023841858,0.41538819670677185,0.9883719404811838,False,True,True,True,0.42027518153190613,1.725000023841858,0.08150650560855865,0.1939360428361885,False,False,False,True,0.3338816910982132,0.3338816910982132,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000108400,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,weak,straight,design_curve_context,117.295,8.895,0.43196901679039,0.75,0.1727875918149948,0.3999999655040973,False,False,False,True,0.43196901679039,0.75,0.29129549860954285,0.6743434998508052,False,True,True,True,0.25900639593601227,0.25900639593601227,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,150.23,16.575,0.9601031541824341,2.0,0.9601031541824341,1.0,True,True,True,True,1.2969540357589722,2.3499999046325684,0.33143800497055054,0.2555510803253674,False,False,False,True,0.9655160307884216,0.6286651492118835,True,True,0.3368508815765381,0.25972461034782496,True,True,True,False,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000158020,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,curve,design_curve_context,161.065,3.045,0.06912004947662354,1.534999966621399,0.06720006465911865,0.97222246175975,False,False,False,True,1.4341340065002441,3.0,1.4341340065002441,1.0,True,True,True,True,1.5013340711593628,1.5013340711593628,True,True,1.3650139570236206,0.9518036326010433,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000165175,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,instability_strong,design_curve_context,design_curve_context,185.31,20.135,0.1488800048828125,1.9900000095367432,0.1488800048828125,1.0,True,False,True,True,0.29339003562927246,2.7049999237060547,0.2801201343536377,0.9547704432184513,True,True,True,True,0.14451003074645996,0.14451003074645996,False,True,0.14451003074645996,0.4925526200523824,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,straight,design_special_event_segment,280.09,29.36,1.5217540264129639,1.2200000286102295,0.01850101351737976,0.012157689873829237,False,False,False,True,1.5217540264129639,1.2200000286102295,0.09110596776008606,0.059869049911330616,False,False,False,True,0.16214096546173096,0.08953601121902466,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000302360,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,curve,design_regular_road,318.545,16.185,0.5820673704147339,1.6349999904632568,0.13613569736480713,0.23388305939191867,False,False,False,True,1.1103805303573608,3.0,1.1103805303573608,1.0,True,True,True,True,1.246516227722168,1.246516227722168,True,True,0.528313159942627,0.4757946897471235,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000321260,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,weak,curve,design_curve_context,322.7,1.44,0.39985501766204834,0.875,0.08936099708080292,0.223483495601222,False,False,False,True,0.39985501766204834,0.875,0.3160790503025055,0.7904841413535816,False,True,True,True,0.22863805294036865,0.22671805322170258,False,False,0.0,0.0,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000326285,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,medium_active,straight,design_curve_context,340.68,14.395,0.5452409982681274,1.9850000143051147,0.5452409982681274,1.0,True,True,True,True,0.5452409982681274,1.9850000143051147,0.20176000893115997,0.37003822084549587,False,True,True,True,0.36599498987197876,0.36599498987197876,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000373530,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,385.74,12.21,0.2476620078086853,1.9950000047683716,0.2476620078086853,1.0,True,False,True,True,0.5824159979820251,3.0,0.5824159979820251,1.0,True,True,True,True,0.33475399017333984,0.33475399017333984,True,True,0.33475399017333984,0.5747678486394723,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000389495,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,instability_extreme,design_special_event_segment,design_special_event_segment,400.45,10.955,0.0008699893951416016,0.375,0.0008699893951416016,1.0,False,False,False,True,0.1836099624633789,2.994999885559082,0.1836099624633789,1.0,True,False,True,True,0.1827399730682373,0.1827399730682373,False,True,0.1827399730682373,0.9952617527749066,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000403155,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,instability_strong,design_special_event_segment,design_special_event_segment,405.34,2.185,0.17906999588012695,1.684999942779541,0.1487019658088684,0.8304125159438351,False,False,False,True,0.24155300855636597,3.0,0.24155300855636597,1.0,True,False,True,True,0.09703999757766724,0.09285104274749756,False,True,0.062483012676239014,0.2586720531847928,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000464805,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,475.295,10.49,0.5375618934631348,1.1100000143051147,0.33248594403266907,0.6185072790236209,False,True,True,True,0.5375618934631348,1.1100000143051147,0.38083088397979736,0.7084409974196101,False,True,True,True,0.91839200258255,0.8700470626354218,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000565345,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,extreme_active,curve,design_high_risk_surface,574.01,8.665,0.3930479884147644,1.9199999570846558,0.377689003944397,0.9609233861434756,True,True,True,True,0.6627049446105957,2.890000104904175,0.6483850479125977,0.978391746108953,True,True,True,True,0.28606295585632324,0.28501594066619873,True,True,0.2696569561958313,0.40690349210278076,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000087450,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,92.685,5.235,1.1135196685791016,1.8450000286102295,1.0829766988754272,0.9725707856219115,True,True,True,True,1.1356840133666992,3.0,1.1356840133666992,1.0,True,True,True,True,2.2186607122421265,2.2186607122421265,True,True,0.022164344787597656,0.019516295489528077,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,curve,design_curve_context,151.075,22.02,1.9997968673706055,1.809999942779541,1.9381868839263916,0.9691918792106018,True,True,True,True,1.9997968673706055,1.809999942779541,0.20106200873851776,0.10054121597004013,False,False,False,True,2.3167532086372375,2.272243082523346,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000157615,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,172.31,14.695,1.4573454856872559,1.8200000524520874,1.4521154165267944,0.9964112358999109,True,True,True,True,1.4795154333114624,2.244999885559082,0.9096655249595642,0.6148401729906555,False,True,True,True,2.3891809582710266,2.3617809414863586,True,True,0.022169947624206543,0.014984600447584113,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,184.515,9.165,1.2788029909133911,1.1449999809265137,0.008551999926567078,0.00668750385112782,False,False,False,True,1.2788029909133911,1.1449999809265137,0.19512830674648285,0.1525866831192751,False,False,False,True,0.20368030667304993,0.20368030667304993,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000188330,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,196.995,8.665,0.7853972911834717,2.0,0.7853972911834717,1.0,True,True,True,True,2.0800790786743164,2.6500000953674316,0.05829402804374695,0.028024909553390206,True,False,True,True,2.1383731067180634,1.2946817874908447,True,True,1.2946817874908447,0.6224195035488632,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000202855,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,strong_active,straight,design_special_event_segment,210.885,8.03,0.45029401779174805,2.0,0.45029401779174805,1.0,True,True,True,True,1.2060190439224243,2.994999885559082,1.2060190439224243,1.0,True,True,True,True,0.7557250261306763,0.7557250261306763,True,True,0.7557250261306763,0.6266277717081284,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000213630,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,226.75,13.12,1.661557912826538,1.4700000286102295,0.21292999386787415,0.12815081088907157,False,False,False,True,1.661557912826538,1.4700000286102295,1.1690220832824707,0.7035698691319183,False,True,True,True,0.9606320559978485,0.9606320559978485,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000262630,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,strong_active,curve,design_regular_road,286.4,23.77,0.2829180061817169,1.9950000047683716,0.2829180061817169,1.0,True,True,True,True,1.0150829553604126,3.0,1.0150829553604126,1.0,True,True,True,True,0.7321649491786957,0.7321649491786957,True,True,0.7321649491786957,0.721285827244272,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000290870,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,309.61,18.74,1.8772735595703125,2.0,1.8772735595703125,1.0,True,True,True,True,1.879023551940918,2.0899999141693115,0.4567525386810303,0.2430797305383599,False,False,False,True,2.3357760906219482,2.3340260982513428,True,True,0.0017499923706054688,0.0009313307269607303,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000316655,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_only,extreme_active,straight,design_curve_context,317.07,0.415,0.35325509309768677,2.0,0.35325509309768677,1.0,True,True,True,True,0.3544768989086151,2.190000057220459,0.14695698022842407,0.4145742097182753,False,False,False,True,0.20751991868019104,0.2062981128692627,False,True,0.0012218058109283447,0.003446785431406431,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,323.11,3.075,1.6603360176086426,1.6050000190734863,1.6036059856414795,0.9658321982023431,False,True,True,True,1.6603360176086426,1.6050000190734863,0.23143000900745392,0.13938745323418275,False,False,False,True,1.3721759766340256,1.3721759766340256,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,weak,straight,design_regular_road,349.19,14.47,0.27907800674438477,1.4249999523162842,0.07731769979000092,0.2770469113347879,False,False,False,True,0.27907800674438477,1.4249999523162842,0.09983241558074951,0.35772226104577554,False,False,False,True,0.12863041460514069,0.10611569881439209,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,411.83,9.74,1.2025318145751953,1.9900000095367432,1.2025318145751953,1.0,True,True,True,True,1.3334319591522217,2.5450000762939453,0.15236690640449524,0.114266727566188,False,False,False,True,1.1810650527477264,1.0501649081707,True,True,0.13090014457702637,0.09816784701954417,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,medium_active,straight,design_high_risk_surface,495.825,13.855,0.09930992126464844,1.340000033378601,0.09197998046875,0.9261912535771217,False,False,False,True,0.09930992126464844,1.340000033378601,0.09301996231079102,0.9366633376226785,False,False,False,True,0.011350154876708984,0.010130167007446289,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000097820,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,101.845,4.025,1.1484270095825195,1.4950000047683716,0.8927359580993652,0.7773554180199018,False,True,True,True,1.1484270095825195,1.4950000047683716,0.576831579208374,0.5022797046701871,False,True,True,True,0.3516833782196045,0.3159043788909912,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,142.435,5.315,0.8756309747695923,1.9950000047683716,0.8756309747695923,1.0,True,True,True,True,0.9438740015029907,2.359999895095825,0.06789299845695496,0.07193014994463733,False,False,False,True,0.8759810030460358,0.8077379763126373,True,True,0.06824302673339844,0.0723009921077715,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000189485,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,medium_active,straight,design_curve_context,210.535,21.05,0.45430901646614075,1.9700000286102295,0.4534370005130768,0.9980805664834764,True,True,True,True,0.6251730918884277,2.809999942779541,0.6194180250167847,0.9907944424571137,True,True,True,True,0.18238309025764465,0.17173609137535095,False,True,0.170864075422287,0.27330682916337107,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000245500,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,medium_active,straight,design_regular_road,254.23,8.73,1.0784389972686768,1.6699999570846558,0.8466590046882629,0.7850782536912755,False,True,True,True,1.0784389972686768,1.6699999570846558,0.6846929788589478,0.634892637036536,False,True,True,True,0.16196602582931519,0.16196602582931519,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000290715,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,295.735,5.02,1.4868478775024414,1.9950000047683716,1.4868478775024414,1.0,True,True,True,True,1.4952248334884644,2.065000057220459,0.7513659596443176,0.5025103535040467,False,True,True,True,0.7691661715507507,0.7607892155647278,True,True,0.00837695598602295,0.005602472483338124,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000386830,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,399.975,13.145,1.4332680702209473,1.5399999618530273,0.643852174282074,0.4492196454099617,False,True,True,True,1.4332680702209473,1.5399999618530273,0.873362123966217,0.609350157246985,False,True,True,True,1.5482810139656067,1.5482810139656067,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000417195,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,421.54,4.345,1.8111240863800049,1.0950000286102295,0.7953469753265381,0.43914549053137636,False,True,True,True,1.8111240863800049,1.0950000286102295,0.4946262538433075,0.27310456393517724,False,False,False,True,0.35273078083992004,0.3007207214832306,False,False,0.0,0.0,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,442.37,3.01,1.7284029722213745,1.8799999952316284,1.6727229356765747,0.96778526915327,True,True,True,True,1.7284029722213745,1.8799999952316284,0.04101469740271568,0.02372982346240869,False,False,False,True,1.798561930656433,1.798561930656433,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000445825,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,459.54,13.715,1.805546760559082,1.5099999904632568,0.238761305809021,0.13223767504924064,False,False,False,True,1.805546760559082,1.5099999904632568,0.7091273069381714,0.3927493446464894,False,True,True,True,0.5009089708328247,0.5009089708328247,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,534.175,18.63,0.449945867061615,1.4800000190734863,0.24870967864990234,0.5527546686318253,False,True,True,True,0.449945867061615,1.4800000190734863,0.10227611660957336,0.22730760319567023,False,False,False,True,0.4562287926673889,0.4562287926673889,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000560115,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,instability_strong,design_high_risk_surface,design_high_risk_surface,595.56,35.445,0.13194701075553894,2.0,0.13194701075553894,1.0,True,False,True,True,0.1413710117340088,2.625,0.13404101133346558,0.9481506122744973,False,False,False,True,0.01256600022315979,0.009424000978469849,False,True,0.009424000978469849,0.0666614807581714,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,medium_active,straight,design_high_risk_surface,602.09,3.38,0.8325219750404358,1.2799999713897705,0.2796019911766052,0.335849382429845,False,True,True,True,0.8325219750404358,1.2799999713897705,0.16231590509414673,0.19496891368694863,False,False,False,True,0.298799991607666,0.298799991607666,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000624660,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,medium_active,curve,design_high_risk_surface,639.175,14.515,0.3975866734981537,2.0,0.3975866734981537,1.0,True,True,True,True,0.4579745829105377,2.0950000286102295,0.3445280194282532,0.7522863326577982,False,True,True,True,0.8025026023387909,0.7421146929264069,True,True,0.06038790941238403,0.13185864819965437,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_44_42__000058055,rjy,2025_09_28_19_44_42,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,63.0,4.945,0.5508259534835815,2.0,0.5508259534835815,1.0,True,True,True,True,0.5565849542617798,2.0250000953674316,0.45326194167137146,0.814362548252046,False,True,True,True,1.0098468959331512,1.004087895154953,True,True,0.005759000778198242,0.010347029207493811,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_44_42__000090150,rjy,2025_09_28_19_44_42,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,98.96,8.81,1.3660683631896973,2.0,1.3660683631896973,1.0,True,True,True,True,1.50779390335083,2.299999952316284,0.4799650013446808,0.3183226834105348,False,True,True,True,1.9877589046955109,1.846033364534378,True,True,0.1417255401611328,0.09399529991875583,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_44_42__000132740,rjy,2025_09_28_19_44_42,train,train,train,instability_ay_roll,strong_active,straight,design_curve_context,140.49,7.75,1.1768710613250732,2.0,1.1768710613250732,1.0,True,True,True,True,1.2009609937667847,2.424999952316284,0.5501270294189453,0.4580723539517178,False,True,True,True,0.6508339643478394,0.6267440319061279,True,True,0.024089932441711426,0.020058879985896914,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000056300,rjy,2025_09_28_19_51_44,train,train,train,instability_ay_roll,medium_active,straight,design_regular_road,62.6,6.3,0.5222020149230957,1.6050000190734863,0.5031780004501343,0.963569626448563,False,True,True,True,0.6110389828681946,3.0,0.6110389828681946,1.0,True,True,True,True,0.4921819865703583,0.384321004152298,True,True,0.08883696794509888,0.14538674362166126,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000087940,rjy,2025_09_28_19_51_44,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,95.215,7.275,1.1529639959335327,1.4249999523162842,1.0407400131225586,0.9026647985481033,False,True,True,True,1.1529639959335327,1.4249999523162842,0.5077159404754639,0.4403571510178651,False,True,True,True,1.5484559535980225,1.5484559535980225,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000132730,rjy,2025_09_28_19_51_44,train,train,train,instability_ay_roll,strong_active,curve,design_curve_context,153.81,21.08,0.4022980034351349,1.9950000047683716,0.4022980034351349,1.0,True,True,True,True,0.5293619632720947,2.184999942779541,0.33457887172698975,0.632041769036236,False,True,True,True,0.8639408349990845,0.7368768751621246,True,True,0.12706395983695984,0.24003228160095122,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850,rjy,2025_09_28_19_51_44,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,192.335,11.485,1.846207618713379,1.2300000190734863,0.8939615488052368,0.4842150686325507,False,True,True,True,1.846207618713379,1.2300000190734863,0.2049032747745514,0.1109860411676496,False,False,False,True,0.7686391770839691,0.6890582740306854,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520,rjy,2025_09_28_19_51_44,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,212.18,2.66,0.7143637537956238,1.4600000381469727,0.1600467711687088,0.22404100196620202,False,False,False,True,0.7143637537956238,1.4600000381469727,0.09459692984819412,0.13242123406398063,False,False,False,True,0.2504550367593765,0.2504550367593765,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000228685,rjy,2025_09_28_19_51_44,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,244.995,16.31,1.3948630094528198,1.7899999618530273,1.2929400205612183,0.9269297499461369,True,True,True,True,1.7837270498275757,3.0,1.7837270498275757,1.0,True,True,True,True,3.076667070388794,3.076667070388794,True,True,0.38886404037475586,0.21800647156881175,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000302995,rjy,2025_09_28_19_51_44,train,train,train,instability_ay_roll,extreme_active,curve,design_regular_road,318.025,15.03,0.2165961116552353,1.975000023841858,0.21642111241817474,0.9991920481133147,True,False,True,True,0.29705607891082764,2.984999895095825,0.29705607891082764,1.0,True,True,True,True,0.08307798206806183,0.0806349664926529,False,True,0.08045996725559235,0.27085783785540835,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405,rjy,2025_09_28_19_51_44,train,train,train,instability_ay_roll,strong_active,straight,design_curve_context,345.27,4.865,1.2901480197906494,1.2999999523162842,0.61365807056427,0.47564935274934383,False,True,True,True,1.2901480197906494,1.2999999523162842,0.0649261474609375,0.05032457242500979,False,False,False,True,0.6785842180252075,0.6785842180252075,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000357340,rjy,2025_09_28_19_51_44,train,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,364.255,6.915,1.3665928840637207,1.7799999713897705,0.6464751362800598,0.47305612653103524,True,True,True,True,2.0512869358062744,2.5,0.7450810074806213,0.363226126230732,False,True,True,True,2.6977620720863342,2.6977620720863342,True,True,0.6846940517425537,0.33378755540771254,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
