review_label_uid,subject,session_stamp,vehicle_raw_absolute_path,source_event_uid,source_anchor,source_event_type,source_event_level,source_curvature_anchor,leakage_risk_anchor,causal_anchor_status,review_label_suffix,auto_event_role,event_start_rel_s,event_end_rel_s,anchor_rel_s,review_start_rel_s,review_end_rel_s,original_road_start_rel_s,original_road_end_rel_s,original_road_duration_s,direction_hint,pre_points,response_points,curve_points,steer_baseline,steer_delta_peak_signed,steer_delta_peak_abs,curve_peak_abs,curve_mean,speed_median,yaw_peak_abs,ay_peak_abs,roll_peak_abs,nearby_old_v400_count,nearby_dynamic_count,nearby_road_count,codex_review_score,codex_recommended_decision,codex_evidence_reason,codex_review_status
codex_byx_2025_09_28_17_05_51_0001_full,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,raw_road_curvature_onset__byx__2025_09_28_17_05_51__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0109098127117895,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,158.535,175.46,158.535,150.998,182.998,158.535,175.46,16.925,left,400,4893,3385,-0.258832,-2.339088,2.339088,0.01091,-0.003661296499261448,94.0718,0.396939,6.71268,0.094778,9,2,1,87.71075672639284,auto_accept_high,road=curve_short; score=87.7; curve_peak=0.01091; steer_delta_peak=2.339; old=9; dynamic=2; speed=94.1,codex_auto_reviewed_not_human_verified
codex_lxy_2025_09_28_18_06_16_0002_full,lxy,2025_09_28_18_06_16,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_06_16_vehicle.csv,raw_road_curvature_onset__lxy__2025_09_28_18_06_16__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0082724391305126,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,302.435,317.24,302.435,293.837,325.837,302.435,317.24,14.805,right,400,4680,2960,-0.180467,-1.9245729999999999,1.9245729999999999,0.00827244,0.0015168861706081078,116.59049999999999,0.317787,6.34835,0.0905083,6,2,2,76.78439130928777,auto_accept_high,road=curve_short; score=76.8; curve_peak=0.008272; steer_delta_peak=1.925; old=6; dynamic=2; speed=117,codex_auto_reviewed_not_human_verified
codex_lxy_2025_09_28_18_06_16_0003_full,lxy,2025_09_28_18_06_16,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_06_16_vehicle.csv,raw_road_curvature_onset__lxy__2025_09_28_18_06_16__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010806973244437,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,320.91,322.61,320.91,305.76,337.76,320.91,322.61,1.7,left,400,3370,340,-0.0839503,-1.6624297000000001,1.6624297000000001,0.00108072,0.0009394076647058823,119.2585,0.255533,6.34835,0.0862575,8,3,1,63.34309619134317,auto_accept_medium,road=curve_short; score=63.3; curve_peak=0.001081; steer_delta_peak=1.662; old=8; dynamic=3; speed=119,codex_auto_reviewed_not_human_verified
codex_lxy_2025_09_28_18_06_16_0004_full,lxy,2025_09_28_18_06_16,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_06_16_vehicle.csv,raw_road_curvature_onset__lxy__2025_09_28_18_06_16__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0060335,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,495.4,521.39,495.4,492.395,524.395,495.4,521.39,25.99,right,400,5800,5199,-0.093026,1.236396,1.236396,0.0060335,-0.002433016893056357,118.177,0.266578,6.36634,0.0975104,10,8,1,68.0189680774883,auto_accept_medium,road=curve_short; score=68.0; curve_peak=0.006033; steer_delta_peak=1.236; old=10; dynamic=8; speed=118,codex_auto_reviewed_not_human_verified
codex_lxy_2025_09_28_18_06_16_0005_full,lxy,2025_09_28_18_06_16,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_06_16_vehicle.csv,raw_road_curvature_onset__lxy__2025_09_28_18_06_16__00005,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.2536988656266778,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,563.51,573.52,563.51,552.515,579.715,563.51,573.52,10.01,right,400,3241,2002,-0.270177,-3.4506930000000002,3.4506930000000002,0.253699,0.0044320233271178825,94.06055,0.363298,7.30168,0.109351,3,2,1,90.59770317124736,auto_accept_high,road=curve_short; score=90.6; curve_peak=0.2537; steer_delta_peak=3.451; old=3; dynamic=2; speed=94.1,codex_auto_reviewed_not_human_verified
codex_lxy_2025_09_28_18_19_35_0001_full,lxy,2025_09_28_18_19_35,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0108910801611672,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,129.095,145.635,129.095,121.365,153.365,129.095,145.635,16.54,left,400,4854,3308,-0.294612,2.424092,2.424092,0.0109046,-0.00418974423216445,95.40795,0.651529,10.8413,0.154548,7,2,1,92.89925416214543,auto_accept_high,road=curve_short; score=92.9; curve_peak=0.0109; steer_delta_peak=2.424; old=7; dynamic=2; speed=95.4,codex_auto_reviewed_not_human_verified
codex_lxy_2025_09_28_18_19_35_0002_full,lxy,2025_09_28_18_19_35,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0081656859999999,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,261.42,277.16,261.42,253.29,285.29,261.42,277.16,15.74,right,400,4774,3148,-0.126362,-1.702918,1.702918,0.00816576,0.0017038086477128333,108.316,0.295234,6.43965,0.0908506,5,3,2,76.10058386181868,auto_accept_high,road=curve_short; score=76.1; curve_peak=0.008166; steer_delta_peak=1.703; old=5; dynamic=3; speed=108,codex_auto_reviewed_not_human_verified
codex_lxy_2025_09_28_18_19_35_0003_full,lxy,2025_09_28_18_19_35,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010809199950407,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,280.92,282.66,280.92,265.79,297.79,280.92,282.66,1.74,left,400,3375,348,-0.0767945,1.6357245,1.6357245,0.0010804,0.000938749554597701,106.118,0.406445,8.90291,0.135544,7,4,1,68.48879808843893,auto_accept_medium,road=curve_short; score=68.5; curve_peak=0.00108; steer_delta_peak=1.636; old=7; dynamic=4; speed=106,codex_auto_reviewed_not_human_verified
codex_lxy_2025_09_28_18_19_35_0004_full,lxy,2025_09_28_18_19_35,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0060346679221591,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,434.13,463.475,434.13,432.803,464.803,434.13,463.475,29.345,right,400,6135,5869,-0.180467,2.8433170000000003,2.8433170000000003,0.00603541,-0.002391068973249276,112.4075,0.412132,11.3254,0.266201,9,5,1,89.61363092404675,auto_accept_high,road=curve_short; score=89.6; curve_peak=0.006035; steer_delta_peak=2.843; old=9; dynamic=5; speed=112,codex_auto_reviewed_not_human_verified
codex_lxy_2025_09_28_18_19_35_0005_full,lxy,2025_09_28_18_19_35,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00005,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0187961325157333,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,525.61,535.74,525.61,514.675,544.031,525.61,535.74,10.13,left,400,3685,2026,-0.320442,-3.416138,3.416138,0.0196485,0.006520174698346497,89.4168,0.408878,7.78331,0.111292,7,4,1,97.2493801268499,auto_accept_high,road=curve_short; score=97.2; curve_peak=0.01965; steer_delta_peak=3.416; old=7; dynamic=4; speed=89.4,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_33_26_0001_full,rjy,2025_09_28_19_33_26,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0108970600595078,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,190.89,210.5,190.89,184.695,216.695,190.89,210.5,19.61,left,400,5162,3922,-0.520108,1.702398,1.702398,0.0109033,-0.004000164380418154,72.77365,0.204923,3.939,0.0559737,6,2,1,78.50044723246114,auto_accept_high,road=curve_short; score=78.5; curve_peak=0.0109; steer_delta_peak=1.702; old=6; dynamic=2; speed=72.8,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_33_26_0002_full,rjy,2025_09_28_19_33_26,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0083154019979401,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,350.83,370.615,350.83,344.722,376.722,350.83,370.615,19.785,right,400,5178,3957,-0.0959931,-1.1440668999999999,1.1440668999999999,0.00831545,0.0017612794591862523,86.0213,0.183332,3.70068,0.0498684,5,5,2,70.4852090302677,auto_accept_medium,road=curve_short; score=70.5; curve_peak=0.008315; steer_delta_peak=1.144; old=5; dynamic=5; speed=86,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_33_26_0003_full,rjy,2025_09_28_19_33_26,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010809440254065,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,374.995,376.955,374.995,359.975,391.975,374.995,376.955,1.96,left,400,3396,392,-0.235619,-1.3032409999999999,1.3032409999999999,0.0010805,0.0009396107244897959,102.543,0.234817,5.0962,0.0706311,6,5,1,59.85520620561042,auto_accept_medium,road=curve_short; score=59.9; curve_peak=0.001081; steer_delta_peak=1.303; old=6; dynamic=5; speed=103,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_33_26_0004_full,rjy,2025_09_28_19_33_26,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061645540388327,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,552.8,580.855,552.8,550.828,582.828,552.8,580.855,28.055,right,400,6005,5611,-0.0673697,1.8287597,1.8287597,0.00616659,-0.00237335137337373,107.0435,0.225648,6.34935,0.0905726,4,1,1,68.17388781851383,auto_accept_medium,road=curve_short; score=68.2; curve_peak=0.006167; steer_delta_peak=1.829; old=4; dynamic=1; speed=107,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_33_26_0005_full,rjy,2025_09_28_19_33_26,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00005,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.3377211323541389,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,627.945,635.75,627.945,615.848,646.902,627.945,635.75,7.805,right,400,3792,1561,-0.2809105,-2.6248895,2.6248895,0.341977,0.0013689831857783472,90.4007,0.55645,11.504,0.121447,8,3,1,97.23606094516327,auto_accept_high,road=curve_short; score=97.2; curve_peak=0.342; steer_delta_peak=2.625; old=8; dynamic=3; speed=90.4,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_44_42_0001_full,rjy,2025_09_28_19_44_42,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_44_42_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_44_42__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0108993003671561,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,133.71,147.59,133.71,124.65,147.59,133.71,147.59,13.88,left,400,2776,2776,-0.391128,4.374498,4.374498,0.0109063,-0.003795729587804035,99.33539999999999,1.03957,12.4738,1.39063,4,1,1,93.0,auto_accept_high,road=curve_short; score=93.0; curve_peak=0.01091; steer_delta_peak=4.374; old=4; dynamic=1; speed=99.3,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_51_44_0001_full,rjy,2025_09_28_19_51_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0109001584180888,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,133.48,153.25,133.48,127.365,159.365,133.48,153.25,19.77,left,400,5177,3954,-0.309447,2.126337,2.126337,0.0109002,-0.004325118712696004,74.65015,0.367301,7.12258,0.0988185,8,4,1,89.78946111115982,auto_accept_high,road=curve_short; score=89.8; curve_peak=0.0109; steer_delta_peak=2.126; old=8; dynamic=4; speed=74.7,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_51_44_0002_full,rjy,2025_09_28_19_51_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0081656799742513,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,301.12,317.94,301.12,293.53,325.53,301.12,317.94,16.82,right,400,4882,3364,-0.06702065,-1.6351993500000002,1.6351993500000002,0.00816568,0.0016340238329369797,92.58335,0.279085,5.72472,0.0794173,6,3,2,74.3449813682418,auto_accept_high,road=curve_short; score=74.3; curve_peak=0.008166; steer_delta_peak=1.635; old=6; dynamic=3; speed=92.6,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_51_44_0003_full,rjy,2025_09_28_19_51_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010809899887845,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,322.5,324.555,322.5,307.528,339.528,322.5,324.555,2.055,left,401,3406,411,-0.181863,0.386416,0.386416,0.00108015,0.0009404014598540146,98.54135,0.279085,5.72472,0.0794173,7,3,1,56.46397293868922,needs_human_review,road=curve_short; score=56.5; curve_peak=0.00108; steer_delta_peak=0.3864; old=7; dynamic=3; speed=98.5,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_51_44_0004_entry,rjy,2025_09_28_19_51_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061648798284679,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,entry,curve_entry,493.26,505.26,493.26,485.26,515.26,493.26,523.46,30.2,right,400,4400,2400,-0.136659,1.573939,1.573939,0.00574128,-0.0021003687720833335,106.431,0.226393,6.26272,0.0871279,6,2,1,67.18295910365697,auto_accept_medium,road=curve_entry; score=67.2; curve_peak=0.005741; steer_delta_peak=1.574; old=6; dynamic=2; speed=106,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_51_44_0004_exit,rjy,2025_09_28_19_51_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061648798284679,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,exit,curve_exit_or_return,511.46,523.46,511.46,501.46,531.46,493.26,523.46,30.2,right,400,4000,2400,0.0551524,-0.7033674,0.7033674,0.00233743,-0.0019028276820833338,97.0796,0.226393,6.26272,0.0871279,6,4,0,59.191922198731504,auto_accept_medium,road=curve_exit_or_return; score=59.2; curve_peak=0.002337; steer_delta_peak=0.7034; old=6; dynamic=4; speed=97.1,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_19_51_44_0005_full,rjy,2025_09_28_19_51_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00005,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.5172333267705483,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,571.49,579.255,571.49,559.372,583.805,571.49,579.255,7.765,right,400,2463,1553,-1.14581,2.90755,2.90755,0.517259,-0.005196608907276238,98.0034,0.567653,11.0637,0.294556,7,3,1,98.0,auto_accept_high,road=curve_short; score=98.0; curve_peak=0.5173; steer_delta_peak=2.908; old=7; dynamic=3; speed=98,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_02_20_0001_entry,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0109048994672897,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,entry,curve_entry,138.565,150.565,138.565,130.565,160.565,138.565,290.71,152.145,left,400,4400,2400,-0.348368,4.504697999999999,4.504697999999999,0.0108902,-0.0032417055375000003,10.5829,1.60488,9.77409,0.232183,5,5,1,99.92355048149373,auto_accept_high,road=curve_entry; score=99.9; curve_peak=0.01089; steer_delta_peak=4.505; old=5; dynamic=5; speed=10.6,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_02_20_0001_exit,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0109048994672897,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,exit,curve_exit_or_return,278.71,290.71,278.71,268.71,298.71,138.565,290.71,152.145,left,400,4000,2400,0.598648,-0.895354,0.895354,0.00716755,-0.0071672258375,54.206100000000006,0.177228,3.01406,0.041888,1,3,0,62.03119452983544,auto_accept_medium,road=curve_exit_or_return; score=62.0; curve_peak=0.007168; steer_delta_peak=0.8954; old=1; dynamic=3; speed=54.2,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_02_20_0002_full,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0081653004975756,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,411.645,427.41,411.645,403.528,435.528,411.645,427.41,15.765,right,400,4776,3153,0.008552114999999999,-2.5429421150000002,2.5429421150000002,0.00816547,0.002101981832223279,102.76050000000001,0.356594,7.06058,0.102671,6,4,2,88.71601247530242,auto_accept_high,road=curve_short; score=88.7; curve_peak=0.008165; steer_delta_peak=2.543; old=6; dynamic=4; speed=103,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_02_20_0003_full,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010812799964525,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,431.73,433.72,431.73,416.725,448.725,431.73,433.72,1.99,left,400,3399,397,-0.16632950000000002,0.8562585,0.8562585,0.00108066,0.0009396275289672544,102.76050000000001,0.356594,7.06058,0.102671,6,5,1,60.271479069767445,auto_accept_medium,road=curve_short; score=60.3; curve_peak=0.001081; steer_delta_peak=0.8563; old=6; dynamic=5; speed=103,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_02_20_0004_full,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00004,raw_road_curvature_onset,curve_right_or_negative,weak,-0.0010729699857326,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,559.36,561.44,559.36,544.4,576.4,559.36,561.44,2.08,right,400,3408,415,-0.09704035,1.3458203499999999,1.3458203499999999,0.00107229,-0.0009381783325301204,87.208,0.430484,6.95634,0.10144,6,4,2,62.4811643964054,auto_accept_medium,road=curve_short; score=62.5; curve_peak=0.001072; steer_delta_peak=1.346; old=6; dynamic=4; speed=87.2,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_02_20_0005_full,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00005,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0086999899947355,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,565.92,583.205,565.92,558.562,590.562,565.92,583.205,17.285,left,400,4928,3457,-0.0168424,1.2656224,1.2656224,0.00869999,-0.0013027887082278568,91.7611,0.25975,5.83955,0.0804437,6,1,2,67.34031622863527,auto_accept_medium,road=curve_short; score=67.3; curve_peak=0.0087; steer_delta_peak=1.266; old=6; dynamic=1; speed=91.8,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_02_20_0006_full,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00006,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0077810399988937,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,721.575,727.875,721.575,708.725,727.875,721.575,727.875,6.3,left,400,1261,1261,-0.249931,-0.649088,0.649088,0.00778104,0.007708950689928628,83.551,0.388495,6.99165,0.09688,4,3,1,68.51944892151236,auto_accept_medium,road=curve_short; score=68.5; curve_peak=0.007781; steer_delta_peak=0.6491; old=4; dynamic=3; speed=83.6,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_15_42_0001_full,rjy,2025_09_28_20_15_42,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_15_42__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0109014607080253,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,143.78,162.155,143.78,136.968,168.968,143.78,162.155,18.375,left,400,5037,3675,-0.346273,2.417283,2.417283,0.0109117,-0.004281300163265307,84.24185,0.420028,7.67969,0.134473,9,3,1,91.92918902285692,auto_accept_high,road=curve_short; score=91.9; curve_peak=0.01091; steer_delta_peak=2.417; old=9; dynamic=3; speed=84.2,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_15_42_0002_full,rjy,2025_09_28_20_15_42,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_15_42__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0081654839889371,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,328.595,343.095,328.595,319.845,351.845,328.595,343.095,14.5,right,400,4650,2900,-0.0856084,-2.1468416,2.1468416,0.0081656,0.0018509170079310346,108.503,0.297586,7.01027,0.0974648,4,1,2,77.03854656031974,auto_accept_high,road=curve_short; score=77.0; curve_peak=0.008166; steer_delta_peak=2.147; old=4; dynamic=1; speed=109,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_15_42_0003_full,rjy,2025_09_28_20_15_42,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_15_42__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.001080709971389,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,347.32,349.25,347.32,332.285,364.285,347.32,349.25,1.93,left,400,3393,386,-0.228987,0.800233,0.800233,0.00108011,0.0009412303989637305,108.503,0.297586,7.01027,0.0974648,7,3,1,58.203406342494716,auto_accept_medium,road=curve_short; score=58.2; curve_peak=0.00108; steer_delta_peak=0.8002; old=7; dynamic=3; speed=109,codex_auto_reviewed_not_human_verified
codex_rjy_2025_09_28_20_15_42_0004_entry,rjy,2025_09_28_20_15_42,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,raw_road_curvature_onset__rjy__2025_09_28_20_15_42__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061640939544513,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,entry,curve_entry,504.38,516.38,504.38,496.38,526.38,504.38,534.77,30.39,right,400,4400,2400,-0.0959931,1.4896431,1.4896431,0.00585808,-0.0020898212550000002,103.2565,0.244971,6.1578,0.085689,3,2,1,64.30940494699666,auto_accept_medium,road=curve_entry; score=64.3; curve_peak=0.005858; steer_delta_peak=1.49; old=3; dynamic=2; speed=103,codex_auto_reviewed_not_human_verified
