sample_id,split,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_onset_time_s,gt_tail_signed,gt_tail_abs_ratio,direction_mode,amplitude_mode,peak_timing,tail_mode,reversal_count,zero_crossing,correction_mode,response_family,threshold_small_peak_train_p40,threshold_large_peak_train_p75,threshold_very_large_peak_train_p90,threshold_peak_time_train_median
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165__pre3_label3_response_coverage,train,0.19128787517547607,0.19128787517547607,0.7450000047683716,0.4650000035762787,0.11676207184791565,0.610399753464798,positive,small,early_peak,same_side_tail,4,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000242365__pre3_label3_response_coverage,train,0.6354739665985107,-0.6354739665985107,1.1299999952316284,0.5,-0.002793028950691223,0.0043951902005386866,negative,small,early_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000575870__pre3_label3_response_coverage,train,0.6218609809875488,-0.6218609809875488,2.315000057220459,1.3250000476837158,-0.042063623666763306,0.06764152270812039,negative,small,late_peak,return_near_zero,7,0,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000604150__pre3_label3_response_coverage,train,0.37646758556365967,-0.37646758556365967,1.274999976158142,0.9150000214576721,-0.04171358793973923,0.11080260170947857,negative,small,early_peak,return_near_zero,3,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000060790__pre3_label3_response_coverage,train,0.9307839870452881,0.9307839870452881,1.5099999904632568,0.13500000536441803,0.25010597705841064,0.26870464096869073,positive,small,early_peak,return_near_zero,3,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000243345__pre3_label3_response_coverage,train,2.008004903793335,-2.008004903793335,1.3899999856948853,0.7749999761581421,-0.17732524871826172,0.08830917114957013,negative,very_large,early_peak,return_near_zero,3,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000498455__pre3_label3_response_coverage,train,0.47926750779151917,0.47926750779151917,1.065000057220459,0.625,0.0031419992446899414,0.006555836132452166,positive,small,early_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000177395__pre3_label3_response_coverage,train,1.631882905960083,1.631882905960083,2.2149999141693115,0.10999999940395355,-0.09983301162719727,0.0611765778430424,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000286995__pre3_label3_response_coverage,train,1.8336459398269653,-1.8336459398269653,1.6399999856948853,0.10000000149011612,0.03281182050704956,0.017894305435075374,negative,large,late_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000302720__pre3_label3_response_coverage,train,1.2192866802215576,1.2192866802215576,1.5299999713897705,0.05999999865889549,0.2907705307006836,0.23847593467341693,positive,medium,early_peak,return_near_zero,9,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000500235__pre3_label3_response_coverage,train,2.286210060119629,2.286210060119629,1.6349999904632568,0.11500000208616257,0.19722285866737366,0.08626628939645804,positive,very_large,late_peak,return_near_zero,4,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000628070__pre3_label3_response_coverage,train,0.3419100046157837,0.3419100046157837,1.3899999856948853,0.05999999865889549,0.17017006874084473,0.49770426850208965,positive,small,early_peak,same_side_tail,4,0,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000665155__pre3_label3_response_coverage,train,1.0355039834976196,-1.0355039834976196,1.6299999952316284,0.9449999928474426,-0.09302589297294617,0.08983634486729139,negative,medium,late_peak,return_near_zero,6,0,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000685655__pre3_label3_response_coverage,train,1.7901862859725952,1.7901862859725952,1.284999966621399,0.14000000059604645,0.25691330432891846,0.14351205030561348,positive,large,early_peak,return_near_zero,5,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000762635__pre3_label3_response_coverage,train,2.1591429710388184,-2.1591429710388184,0.7599999904632568,0.1550000011920929,0.08045966923236847,0.03726463245444894,negative,very_large,early_peak,return_near_zero,4,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000058890__pre3_label3_response_coverage,test,2.333853006362915,-2.333853006362915,1.9149999618530273,0.16500000655651093,-0.08656801283359528,0.03709231583890674,negative,very_large,late_peak,return_near_zero,8,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655__pre3_label3_response_coverage,test,0.7096503973007202,-0.7096503973007202,2.240000009536743,1.4850000143051147,-0.06597339361906052,0.09296604901512336,negative,small,late_peak,return_near_zero,3,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_57_17__000269590__pre3_label3_response_coverage,train,1.8472609519958496,-1.8472609519958496,1.7899999618530273,1.0950000286102295,0.3555229902267456,0.19245953845482702,negative,large,late_peak,return_near_zero,6,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__tyy__2025_09_28_14_57_17__000427465__pre3_label3_response_coverage,train,0.031059980392456055,-0.031059980392456055,1.659999966621399,1.5700000524520874,0.01100003719329834,0.35415467280752255,negative,small,late_peak,opposite_tail,3,1,multi_segment,small|opposite_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000146145__pre3_label3_response_coverage,train,1.3625750541687012,-1.3625750541687012,1.4450000524520874,0.625,0.005760014057159424,0.004227300389462636,negative,medium,early_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000110400__pre3_label3_response_coverage,train,2.523574113845825,2.523574113845825,2.1500000953674316,0.2849999964237213,-0.495324969291687,0.19627914495319962,positive,very_large,late_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000431885__pre3_label3_response_coverage,train,1.0599390268325806,-1.0599390268325806,1.8550000190734863,0.19499999284744263,-0.031066998839378357,0.029310175446804688,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000568235__pre3_label3_response_coverage,train,1.8633136749267578,-1.8633136749267578,2.125,0.27000001072883606,-0.1335165798664093,0.07165544999912991,negative,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000104675__pre3_label3_response_coverage,train,1.4142409563064575,1.4142409563064575,2.3450000286102295,0.9950000047683716,0.00872698426246643,0.006170790220400989,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000235890__pre3_label3_response_coverage,train,1.2801971435546875,-1.2801971435546875,1.9550000429153442,1.409999966621399,-0.13142357766628265,0.10265885869840523,negative,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000357555__pre3_label3_response_coverage,train,1.211084008216858,1.211084008216858,1.9800000190734863,0.5049999952316284,0.2572610080242157,0.21242209977076196,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000380585__pre3_label3_response_coverage,train,1.3021910190582275,-1.3021910190582275,1.8650000095367432,1.1299999952316284,-0.2261960506439209,0.17370420109909124,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000449070__pre3_label3_response_coverage,train,1.127134084701538,1.127134084701538,1.690000057220459,0.7049999833106995,-0.2240999937057495,0.19882283460985972,positive,medium,late_peak,return_near_zero,1,1,zero_crossing,medium|return_near_zero|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000514465__pre3_label3_response_coverage,train,2.017595052719116,-2.017595052719116,1.7799999713897705,1.1200000047683716,0.18744656443595886,0.0929059397639466,negative,very_large,late_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000542080__pre3_label3_response_coverage,train,1.3100411891937256,1.3100411891937256,2.0450000762939453,0.32499998807907104,0.16179223358631134,0.12350163866671059,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000375965__pre3_label3_response_coverage,train,1.5273334980010986,-1.5273334980010986,1.9900000095367432,1.2549999952316284,-0.2754130959510803,0.18032282819143813,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000513705__pre3_label3_response_coverage,train,1.082103967666626,-1.082103967666626,1.715000033378601,0.11999999731779099,-0.2759358286857605,0.25499936875822515,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885__pre3_label3_response_coverage,test,1.095893383026123,1.095893383026123,2.1050000190734863,0.07999999821186066,-0.1322976052761078,0.12072123741708383,positive,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680__pre3_label3_response_coverage,test,1.7699379920959473,1.7699379920959473,1.3200000524520874,0.09000000357627869,0.34138599038124084,0.1928801980101993,positive,large,early_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470__pre3_label3_response_coverage,test,0.7447320222854614,0.7447320222854614,1.3949999809265137,1.0299999713897705,0.17907100915908813,0.2404502610342286,positive,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000183010__pre3_label3_response_coverage,train,1.3213930130004883,-1.3213930130004883,1.9500000476837158,0.28999999165534973,0.021467000246047974,0.016245734641280443,negative,medium,late_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000195245__pre3_label3_response_coverage,train,0.4152141809463501,0.4152141809463501,1.2000000476837158,0.23999999463558197,0.049044251441955566,0.11811795861638112,positive,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000216065__pre3_label3_response_coverage,train,1.9814766645431519,-1.9814766645431519,1.7350000143051147,0.2199999988079071,-0.30159276723861694,0.15220606562538147,negative,large,late_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000407925__pre3_label3_response_coverage,train,2.8658339977264404,2.8658339977264404,1.9149999618530273,0.8799999952316284,-0.6092959642410278,0.21260685884960615,positive,very_large,late_peak,return_near_zero,4,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350__pre3_label3_response_coverage,train,1.4049899578094482,-1.4049899578094482,2.1449999809265137,1.8300000429153442,0.07697010040283203,0.054783381172942944,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000455460__pre3_label3_response_coverage,train,1.5606759786605835,1.5606759786605835,1.8650000095367432,0.20000000298023224,-0.4546579420566559,0.2913211635684021,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525__pre3_label3_response_coverage,train,1.4992369413375854,1.4992369413375854,2.244999885559082,1.3550000190734863,0.11431899666786194,0.07625145400023901,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975__pre3_label3_response_coverage,train,1.474458932876587,1.474458932876587,2.0399999618530273,1.024999976158142,-0.09442192316055298,0.06403835403970261,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090__pre3_label3_response_coverage,train,0.26249799132347107,0.26249799132347107,1.4900000095367432,0.6299999952316284,0.02827399969100952,0.1077112992311169,positive,small,early_peak,return_near_zero,3,0,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085__pre3_label3_response_coverage,val,0.4270801544189453,-0.4270801544189453,0.75,0.09000000357627869,0.1719198226928711,0.40254697136834394,negative,small,early_peak,opposite_tail,3,1,multi_segment,small|opposite_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385__pre3_label3_response_coverage,val,1.4295990467071533,1.4295990467071533,1.6200000047683716,0.8600000143051147,-0.17750000953674316,0.12416069382921406,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650__pre3_label3_response_coverage,val,0.524994969367981,0.524994969367981,1.4700000286102295,0.6549999713897705,0.07295498251914978,0.13896320303216841,positive,small,early_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685__pre3_label3_response_coverage,val,1.2990481853485107,1.2990481853485107,1.5299999713897705,0.38499999046325684,0.11763516068458557,0.09055488627084778,positive,medium,early_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665__pre3_label3_response_coverage,val,1.4303009510040283,-1.4303009510040283,1.2799999713897705,0.17499999701976776,0.1281069964170456,0.08956646244772355,negative,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385__pre3_label3_response_coverage,val,1.746204137802124,-1.746204137802124,1.9700000286102295,0.1550000011920929,0.5024809837341309,0.28775615224837525,negative,large,late_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440__pre3_label3_response_coverage,val,1.1873469352722168,1.1873469352722168,1.784999966621399,0.10000000149011612,-0.2616247832775116,0.22034400856690656,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290__pre3_label3_response_coverage,train,1.6285650730133057,1.6285650730133057,2.4049999713897705,0.23999999463558197,0.3850184679031372,0.23641577133343786,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845__pre3_label3_response_coverage,train,1.1686729192733765,-1.1686729192733765,1.7200000286102295,0.27000001072883606,0.14014999568462372,0.11992234385970209,negative,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475__pre3_label3_response_coverage,train,0.4766499996185303,0.4766499996185303,2.380000114440918,0.23499999940395355,0.08063501119613647,0.16917027433267556,positive,small,late_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880__pre3_label3_response_coverage,train,0.9054773449897766,0.9054773449897766,1.5149999856948853,0.17000000178813934,-0.1886688470840454,0.20836396197872362,positive,small,early_peak,return_near_zero,3,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900__pre3_label3_response_coverage,train,1.4224441051483154,1.4224441051483154,1.1799999475479126,0.08500000089406967,0.017976820468902588,0.012637980222799813,positive,medium,early_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025__pre3_label3_response_coverage,train,0.5797989964485168,0.5797989964485168,1.5399999618530273,0.7799999713897705,0.054978758096694946,0.09482382417606819,positive,small,early_peak,return_near_zero,3,0,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,train,5.009788990020752,5.009788990020752,1.6950000524520874,0.20000000298023224,0.4810129404067993,0.09601461086783354,positive,very_large,late_peak,return_near_zero,4,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945__pre3_label3_response_coverage,train,0.48520177602767944,0.48520177602767944,1.350000023841858,0.6700000166893005,-0.026354044675827026,0.05431563934408105,positive,small,early_peak,return_near_zero,6,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre3_label3_response_coverage,train,1.880071997642517,1.880071997642517,1.9700000286102295,0.8799999952316284,-0.3787369728088379,0.20144812181860502,positive,large,late_peak,return_near_zero,6,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,train,0.7620109915733337,0.7620109915733337,1.6449999809265137,0.3100000023841858,0.03909601271152496,0.05130636322030333,positive,small,late_peak,return_near_zero,7,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,train,0.13404099643230438,0.13404099643230438,1.2549999952316284,0.38499999046325684,0.08220499753952026,0.6132825010819493,positive,small,early_peak,same_side_tail,2,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,train,0.9688320159912109,0.9688320159912109,1.909999966621399,0.10499999672174454,0.0897100567817688,0.09259609024169844,positive,small,late_peak,return_near_zero,9,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,train,1.419302225112915,-1.419302225112915,1.8650000095367432,0.14000000059604645,-0.08360126614570618,0.058903075515896644,negative,medium,late_peak,return_near_zero,6,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,train,1.4646830558776855,-1.4646830558776855,1.8899999856948853,0.17499999701976776,0.3773391544818878,0.25762512440329555,negative,medium,late_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,train,0.24766230583190918,0.24766230583190918,1.190000057220459,0.28999999165534973,-0.2417280077934265,0.9760387515631453,positive,small,early_peak,opposite_tail,4,1,multi_segment,small|opposite_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,train,1.2025330066680908,-1.2025330066680908,0.3149999976158142,0.05999999865889549,-0.05009099841117859,0.0416545725842219,negative,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,train,0.41538840532302856,0.41538840532302856,0.6449999809265137,0.29499998688697815,-0.09477196633815765,0.22815265212917493,positive,small,early_peak,return_near_zero,6,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,train,1.817582130432129,-1.817582130432129,1.559999942779541,0.15000000596046448,0.010645955801010132,0.0058572075631482265,negative,large,early_peak,return_near_zero,5,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,train,1.5015029907226562,1.5015029907226562,2.055000066757202,0.16500000655651093,0.23631800711154938,0.15738763663588323,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,train,0.9772099256515503,0.9772099256515503,2.200000047683716,0.09000000357627869,0.14189493656158447,0.1452041499342904,positive,small,late_peak,return_near_zero,3,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,train,1.2395299673080444,-1.2395299673080444,1.7899999618530273,0.9599999785423279,0.06457699835300446,0.05209797266398479,negative,medium,late_peak,return_near_zero,7,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,train,0.01624011993408203,-0.01624011993408203,0.7649999856948853,0.7350000143051147,-0.012050151824951172,0.741998942979623,negative,small,early_peak,same_side_tail,0,0,single_sweep,small|same_side_tail|single_sweep,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,train,2.5281119346618652,-2.5281119346618652,1.5700000524520874,0.42500001192092896,0.33772000670433044,0.13358585989567762,negative,very_large,early_peak,return_near_zero,5,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,train,1.5521210432052612,1.5521210432052612,2.055000066757202,0.6850000023841858,0.2008870393037796,0.12942743105198218,positive,medium,late_peak,return_near_zero,8,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,train,2.6731455326080322,-2.6731455326080322,0.36000001430511475,0.05000000074505806,0.6792864799499512,0.2541150385056705,negative,very_large,early_peak,return_near_zero,5,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
