protocol_version,sample_key,pool,subj,split,file,recording_id,vehicle_file,event_idx,episode_id,source_event_version,phase_type,event_level,trigger_type,event_type,road_type_anchor,is_curve,curvature_anchor,anchor_source,anchor_idx,anchor_s,history_len,future_len,valid_future_len,valid_future_s,full_future_2s,history_full_3s,time_left_after_anchor_s,keep_for_training,usable_sample,drop_reason,event_start_s,event_end_s,event_duration_s,start_idx,end_idx,trigger_score,primary_score,mechanism_tag,d3_included,instability_event_uid,leakage_note
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00453::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,453,453,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,16784,83.92,600,400,400,2.0,True,True,515.015,True,True,,83.92,94.965,11.045,16784,18993,100.0,94.07,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000083920,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00454::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,454,454,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,-0.00729802,all_raw_nonsteering_dynamic_onset,28292,141.46,600,400,400,2.0,True,True,457.475,True,True,,141.46,167.615,26.155,28292,33523,100.0,84.25,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000141460,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00455::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,455,455,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,35319,176.595,600,400,400,2.0,True,True,422.34,True,True,,176.595,177.41,0.815,35319,35482,83.58,58.28,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000176595,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00456::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,456,456,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,36142,180.71,600,400,400,2.0,True,True,418.225,True,True,,180.71,189.155,8.445,36142,37831,100.0,63.72,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000180710,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00457::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,457,457,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,41551,207.755,600,400,400,2.0,True,True,391.18,True,True,,207.755,215.72,7.965,41551,43144,100.0,79.79,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000207755,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00458::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,458,458,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,44254,221.27,600,400,400,2.0,True,True,377.665,True,True,,221.27,232.235,10.965,44254,46447,100.0,93.6,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00459::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,459,459,allraw_instability_rescreen_v0_1,secondary,weak,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,48638,243.19,600,400,400,2.0,True,True,355.745,True,True,,243.19,245.42,2.23,48638,49084,86.59,59.86,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000243190,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00460::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,460,460,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,straight,0,0.0,all_raw_nonsteering_dynamic_onset,52616,263.08,600,400,400,2.0,True,True,335.855,True,True,,263.08,267.29,4.21,52616,53458,100.0,54.83,instability_roll_only,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000263080,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00461::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,461,461,allraw_instability_rescreen_v0_1,primary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,curve,0,-0.0,all_raw_nonsteering_dynamic_onset,65961,329.805,600,400,400,2.0,True,True,269.13,True,True,,329.805,343.39,13.585,65961,68678,100.0,80.22,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000329805,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00462::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,462,462,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,straight,1,-5.872e-05,all_raw_nonsteering_dynamic_onset,75768,378.84,600,400,400,2.0,True,True,220.095,True,True,,378.84,379.13,0.29,75768,75826,100.0,70.53,instability_ay_only,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00463::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,463,463,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,76415,382.075,600,400,400,2.0,True,True,216.86,True,True,,382.075,386.62,4.545,76415,77324,100.0,88.79,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00464::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,464,464,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,80995,404.975,600,400,400,2.0,True,True,193.96,True,True,,404.975,412.405,7.43,80995,82481,100.0,75.69,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000404975,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00465::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,465,465,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,93125,465.625,600,400,400,2.0,True,True,133.31,True,True,,465.625,480.76,15.135,93125,96152,100.0,70.91,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000465625,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00466::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,466,466,allraw_instability_rescreen_v0_1,secondary,medium_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,109484,547.42,600,400,400,2.0,True,True,51.515,True,True,,547.42,556.58,9.16,109484,111316,90.64,58.29,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00467::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,467,467,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,112013,560.065,600,400,400,2.0,True,True,38.87,True,True,,560.065,568.67,8.605,112013,113734,93.89,65.75,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,rjy::2025_09_28_20_15_42::00468::instability_dynamic_onset,allraw_vehicle_instability_highconf,rjy,train,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,468,468,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,curve,0,0.0,all_raw_nonsteering_dynamic_onset,115369,576.845,600,400,400,2.0,True,True,22.09,True,True,,576.845,595.245,18.4,115369,119049,92.12,63.57,instability_ay_roll,True,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000576845,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00469::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,469,469,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,20298,101.49,600,400,400,2.0,True,True,635.24,True,True,,101.49,105.365,3.875,20298,21073,84.17,51.8,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000101490,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00470::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,470,470,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,25479,127.395,600,400,400,2.0,True,True,609.335,True,True,,127.395,134.665,7.27,25479,26933,100.0,96.34,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000127395,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00471::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,471,471,allraw_instability_rescreen_v0_1,primary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,0.0,all_raw_nonsteering_dynamic_onset,27913,139.565,600,400,400,2.0,True,True,597.165,True,True,,139.565,144.125,4.56,27913,28825,100.0,88.18,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00472::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,472,472,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,0.0,all_raw_nonsteering_dynamic_onset,29712,148.56,600,400,400,2.0,True,True,588.17,True,True,,148.56,151.325,2.765,29712,30265,100.0,99.09,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000148560,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00473::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,473,473,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,-0.00729802,all_raw_nonsteering_dynamic_onset,39438,197.19,600,400,400,2.0,True,True,539.54,True,True,,197.19,216.13,18.94,39438,43226,100.0,70.89,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000197190,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00474::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,474,474,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,46877,234.385,600,400,400,2.0,True,True,502.345,True,True,,234.385,270.83,36.445,46877,54166,98.31,67.53,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000234385,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00475::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,475,475,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,55109,275.545,600,400,400,2.0,True,True,461.185,True,True,,275.545,283.65,8.105,55109,56730,100.0,72.43,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000275545,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00476::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,476,476,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,60226,301.13,600,400,400,2.0,True,True,435.6,True,True,,301.13,322.72,21.59,60226,64544,100.0,73.22,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00477::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,477,477,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,curve,0,-0.0,all_raw_nonsteering_dynamic_onset,69864,349.32,600,400,400,2.0,True,True,387.41,True,True,,349.32,374.175,24.855,69864,74835,100.0,93.79,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000349320,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00478::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,478,478,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,0.0,all_raw_nonsteering_dynamic_onset,76073,380.365,600,400,400,2.0,True,True,356.365,True,True,,380.365,402.485,22.12,76073,80497,100.0,94.45,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000380365,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00479::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,479,479,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,85804,429.02,600,400,400,2.0,True,True,307.71,True,True,,429.02,437.305,8.285,85804,87461,100.0,96.51,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000429020,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00480::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,480,480,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,88371,441.855,600,400,400,2.0,True,True,294.875,True,True,,441.855,447.985,6.13,88371,89597,100.0,70.07,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00481::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,481,481,allraw_instability_rescreen_v0_1,primary,weak,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,91340,456.7,600,400,400,2.0,True,True,280.03,True,True,,456.7,459.325,2.625,91340,91865,97.59,68.18,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000456700,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,txj::2025_09_27_08_40_46::00482::instability_dynamic_onset,allraw_vehicle_instability_highconf,txj,train,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,482,482,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,96223,481.115,600,400,400,2.0,True,True,255.615,True,True,,481.115,492.395,11.28,96223,98479,100.0,95.48,instability_ay_roll,True,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000481115,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
