event_uid,subject,session_stamp,default_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,event_end_rel_s,event_duration_s,peak2_abs,peak2_time_s,tail2_abs,tail2_over_peak,peak2_near_end,tail2_unsettled,label2_response_unsettled,event_exceeds_2s_label,peak3_abs,peak3_time_s,tail3_abs,tail3_over_peak,peak3_near_end,tail3_unsettled,label3_response_unsettled,event_exceeds_3s_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change,peak_after_2s_in_3s_label,peak_gain_after_2s_abs,peak_gain_after_2s_ratio,old_2s_may_miss_future_peak,old_2s_may_miss_future_change,label_window_2s_needs_review,label3_still_needs_review,recommended_window_policy,recurrence_rank,primary_attribution,mean_sample_rmse,vehicle_only_structure_gap,label_window_may_be_short,consensus_reversal_failure,figure_png,top_recurrent_bad_event,response_task_class,response_task_track,include_instant2s_core_candidate,include_response3s_candidate,include_response3s_strict_core,requires_manual_window_or_anchor_review,requires_long_event_split_review,recommended_training_action,response_task_class_cn,do_not_claim_complete_response_without_review,stage3_main_recommendation_cn
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260,lx,2025_09_26_09_17_22,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,390.345,5.085,1.2409290075302124,1.2100000381469729,0.3981091976165771,0.3208154497161148,False,True,True,True,1.2409290075302124,1.2100000381469729,0.1092579960823059,0.0880453236400357,False,False,False,True,0.5073671936988831,0.5073671936988831,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000476915,lx,2025_09_26_09_17_22,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,477.565,0.65,1.6242048740386963,0.9950000047683716,1.3962653875350952,0.8596608776719072,False,True,True,True,1.6242048740386963,0.9950000047683716,1.36100971698761,0.8379544592815845,False,True,True,True,0.2335251569747924,0.1982694864273071,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490,lx,2025_09_26_09_17_22,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,485.8,5.31,2.146575927734375,1.8600000143051147,2.042205810546875,0.9513783249690784,True,True,True,True,2.146575927734375,1.8600000143051147,0.5068429112434387,0.2361169268204694,False,False,False,True,1.5353628993034365,1.5353628993034365,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000037840,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,medium_active,straight,design_regular_road,44.685,6.845,0.8552116751670837,2.0,0.8552116751670837,1.0,True,True,True,True,0.8923866748809814,2.0999999046325684,0.3139846920967102,0.3518482524838088,False,True,True,True,0.5799729824066162,0.5427979826927185,True,True,0.0371749997138977,0.0416579502589006,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000057250,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,67.475,10.225,0.4199264943599701,1.995000004768372,0.4199264943599701,1.0,True,True,True,True,0.5129525065422058,2.424999952316284,0.4817104935646057,0.93909375121646,False,True,True,True,0.0930260121822357,0.0930260121822357,False,True,0.0930260121822357,0.1813540454443252,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,medium_active,straight,design_regular_road,98.035,8.855,0.9375909566879272,2.0,0.9375909566879272,1.0,True,True,True,True,0.9592329859733582,2.180000066757202,0.0486949980258941,0.0507645157515951,False,False,False,True,1.0079279839992523,0.9862859547138214,True,True,0.0216420292854309,0.0225618067788506,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000131600,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,151.765,20.165,1.0196189880371094,1.25,0.4799660146236419,0.4707307536000628,False,True,True,True,1.4460090398788452,2.944999933242798,1.4391989707946775,0.9952904380979956,True,True,True,True,0.9831480383872986,0.9660430252552032,True,True,0.4263900518417358,0.2948737110782248,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000160915,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,178.14,17.225,1.0697157382965088,0.9800000190734864,1.0587172508239746,0.9897183082581836,False,True,True,True,1.402194261550903,2.5299999713897705,0.8162912726402283,0.5821527694296549,False,True,True,True,0.585902988910675,0.3434770107269287,True,True,0.3324785232543945,0.2371130251857222,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000186485,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,195.135,8.65,0.4502953886985779,1.9800000190734863,0.4499463140964508,0.9992247875263924,True,True,True,True,1.024333953857422,2.539999961853028,0.9677858352661132,0.9447952316933744,False,True,True,True,0.5759584605693817,0.5743876397609711,True,True,0.574038565158844,0.5604017742428022,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000202445,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,strong_active,straight,design_special_event_segment,223.325,20.88,0.6930699944496155,1.2200000286102295,0.6532769203186035,0.9425843357096816,False,True,True,True,0.6930699944496155,1.2200000286102295,0.2213079929351806,0.319315501619612,False,True,True,True,0.4473279118537903,0.4473279118537903,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000226595,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,236.25,9.655,2.0678651332855225,0.959999978542328,1.431867003440857,0.69243732600967,False,True,True,True,2.0678651332855225,0.959999978542328,1.273216962814331,0.6157156684543461,False,True,True,True,0.1612679958343505,0.1612679958343505,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000241900,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,strong_active,straight,design_special_event_segment,251.35,9.45,1.1992160081863403,1.0950000286102295,0.8560839891433716,0.7138697142961661,False,True,True,True,1.1992160081863403,1.0950000286102295,0.8667300343513489,0.7227472185450279,False,True,True,True,0.0254810452461242,0.0148350000381469,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000255420,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,instability_extreme,design_regular_road,design_regular_road,270.09,14.67,0.0638802051544189,1.975000023841858,0.0638802051544189,1.0,True,False,True,True,0.1715600490570068,3.0,0.1715600490570068,1.0,True,False,True,True,0.1076798439025878,0.1076798439025878,False,True,0.1076798439025878,0.627651044019039,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000273935,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,277.43,3.495,0.355525404214859,2.0,0.355525404214859,1.0,True,True,True,True,1.2121310234069824,2.569999933242798,1.1395210027694702,0.9400972178457866,False,True,True,True,0.8566056191921234,0.8566056191921234,True,True,0.8566056191921234,0.7066939156333362,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000279955,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,weak,straight,design_regular_road,281.565,1.61,0.8337439894676208,1.995000004768372,0.8337439894676208,1.0,True,True,True,True,0.8393290042877197,2.025000095367432,0.5387829542160034,0.6419210481987705,False,True,True,True,0.3010700345039367,0.2954850196838379,True,True,0.0055850148200988,0.0066541425252407,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000307650,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,weak,curve,design_regular_road,324.415,16.765,0.6717774868011475,2.0,0.6717774868011475,1.0,True,True,True,True,0.6848675012588501,2.914999961853028,0.6846925020217896,0.9997444772357588,True,True,True,True,0.0219910144805908,0.0130900144577026,False,True,0.0130900144577026,0.0191132072023303,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000357070,lxy,2025_09_28_17_55_52,train,train,train,instability_roll_only,extreme_active,straight,design_curve_context,357.3,0.23,0.1610940098762512,1.1100000143051147,0.0041889995336532,0.0260034469119686,False,False,False,True,0.1610940098762512,1.1100000143051147,0.0287970006465911,0.1787589784915801,False,False,False,True,0.0329860001802444,0.0329860001802444,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000360910,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,365.825,4.915,1.199739933013916,1.3049999475479126,0.266336977481842,0.2219955926721268,False,False,False,True,1.199739933013916,1.3049999475479126,0.3677409887313843,0.3065172531246559,False,True,True,True,0.1387542188167572,0.1387542188167572,False,False,0.0,0.0,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,instant2s_ok_but_long_event_context,A_instant2s_only_with_long_event_flag,True,False,False,True,False,can_use_for_2s_instant_response; do not use as complete-response claim without review,2秒即时响应可用，但完整响应/长事件仍需复核,True,可作为2秒即时响应候选，但完整响应需要长事件复核。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,395.21,14.565,0.5267407894134521,1.4049999713897705,0.3913027644157409,0.7428753806050846,False,True,True,True,0.5267407894134521,1.4049999713897705,0.0153589509427547,0.0291584613370412,False,False,False,True,0.3759438134729862,0.3759438134729862,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,469.905,21.265,1.3459980487823486,1.995000004768372,1.3459980487823486,1.0,True,True,True,True,1.3461730480194092,2.009999990463257,0.1965219378471374,0.1459856428831904,False,False,False,True,1.1496511101722715,1.1494761109352112,True,True,0.0001749992370605,0.0001299975789279,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000511200,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,extreme_active,straight,design_high_risk_surface,520.1,8.9,0.977035641670227,1.159999966621399,0.3682643473148346,0.3769200749783216,False,True,True,True,0.977035641670227,1.159999966621399,0.3509863317012787,0.3592359548944121,False,True,True,True,0.0862190127372741,0.0689409971237182,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050,lxy,2025_09_28_17_55_52,train,train,train,instability_ay_roll,weak,straight,design_high_risk_surface,561.735,20.685,0.7265809774398804,1.5299999713897705,0.5668829679489136,0.7802061787336282,False,True,True,True,0.7265809774398804,1.5299999713897705,0.1677260100841522,0.230842831414521,False,False,False,True,0.4548330008983612,0.3991569578647613,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,medium_active,straight,design_regular_road,61.845,4.075,1.0580191612243652,0.949999988079071,0.0647518634796142,0.061201030995206,False,False,False,True,1.0580191612243652,0.949999988079071,0.0013958811759948,0.0013193344952085,False,False,False,True,0.1017530262470245,0.0984369814395904,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000072320,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,81.765,9.445,1.642001032829285,1.950000047683716,1.640260934829712,0.9989402576704994,True,True,True,True,1.642001032829285,1.950000047683716,0.5002110004425049,0.3046350096263981,False,True,True,True,2.140641927719116,2.140471935272217,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,104.78,20.45,0.4202751815319061,1.725000023841858,0.4153881967067718,0.9883719404811838,False,True,True,True,0.4202751815319061,1.725000023841858,0.0815065056085586,0.1939360428361885,False,False,False,True,0.3338816910982132,0.3338816910982132,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000108400,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,weak,straight,design_curve_context,117.295,8.895,0.43196901679039,0.75,0.1727875918149948,0.3999999655040973,False,False,False,True,0.43196901679039,0.75,0.2912954986095428,0.6743434998508052,False,True,True,True,0.2590063959360122,0.2590063959360122,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,150.23,16.575,0.960103154182434,2.0,0.960103154182434,1.0,True,True,True,True,1.2969540357589722,2.3499999046325684,0.3314380049705505,0.2555510803253674,False,False,False,True,0.9655160307884216,0.6286651492118835,True,True,0.3368508815765381,0.2597246103478249,True,True,True,False,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,switch_to_3s_late_peak_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒漏掉后续峰值，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000158020,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,curve,design_curve_context,161.065,3.045,0.0691200494766235,1.534999966621399,0.0672000646591186,0.97222246175975,False,False,False,True,1.434134006500244,3.0,1.434134006500244,1.0,True,True,True,True,1.5013340711593628,1.5013340711593628,True,True,1.3650139570236206,0.9518036326010432,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000165175,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,instability_strong,design_curve_context,design_curve_context,185.31,20.135,0.1488800048828125,1.9900000095367432,0.1488800048828125,1.0,True,False,True,True,0.2933900356292724,2.7049999237060547,0.2801201343536377,0.9547704432184512,True,True,True,True,0.1445100307464599,0.1445100307464599,False,True,0.1445100307464599,0.4925526200523824,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,straight,design_special_event_segment,280.09,29.36,1.521754026412964,1.2200000286102295,0.0185010135173797,0.0121576898738292,False,False,False,True,1.521754026412964,1.2200000286102295,0.091105967760086,0.0598690499113306,False,False,False,True,0.1621409654617309,0.0895360112190246,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000302360,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,curve,design_regular_road,318.545,16.185,0.5820673704147339,1.6349999904632568,0.1361356973648071,0.2338830593919186,False,False,False,True,1.1103805303573608,3.0,1.1103805303573608,1.0,True,True,True,True,1.246516227722168,1.246516227722168,True,True,0.528313159942627,0.4757946897471235,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000321260,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,weak,curve,design_curve_context,322.7,1.44,0.3998550176620483,0.875,0.0893609970808029,0.223483495601222,False,False,False,True,0.3998550176620483,0.875,0.3160790503025055,0.7904841413535816,False,True,True,True,0.2286380529403686,0.2267180532217025,False,False,0.0,0.0,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,instant2s_ok_but_long_event_context,A_instant2s_only_with_long_event_flag,True,False,False,True,False,can_use_for_2s_instant_response; do not use as complete-response claim without review,2秒即时响应可用，但完整响应/长事件仍需复核,True,可作为2秒即时响应候选，但完整响应需要长事件复核。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000326285,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,medium_active,straight,design_curve_context,340.68,14.395,0.5452409982681274,1.9850000143051147,0.5452409982681274,1.0,True,True,True,True,0.5452409982681274,1.9850000143051147,0.2017600089311599,0.3700382208454958,False,True,True,True,0.3659949898719787,0.3659949898719787,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000373530,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,385.74,12.21,0.2476620078086853,1.995000004768372,0.2476620078086853,1.0,True,False,True,True,0.5824159979820251,3.0,0.5824159979820251,1.0,True,True,True,True,0.3347539901733398,0.3347539901733398,True,True,0.3347539901733398,0.5747678486394723,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000389495,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,instability_extreme,design_special_event_segment,design_special_event_segment,400.45,10.955,0.0008699893951416,0.375,0.0008699893951416,1.0,False,False,False,True,0.1836099624633789,2.994999885559082,0.1836099624633789,1.0,True,False,True,True,0.1827399730682373,0.1827399730682373,False,True,0.1827399730682373,0.9952617527749066,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,instant2s_ok_but_long_event_context,A_instant2s_only_with_long_event_flag,True,False,False,True,False,can_use_for_2s_instant_response; do not use as complete-response claim without review,2秒即时响应可用，但完整响应/长事件仍需复核,True,可作为2秒即时响应候选，但完整响应需要长事件复核。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000403155,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,instability_strong,design_special_event_segment,design_special_event_segment,405.34,2.185,0.1790699958801269,1.684999942779541,0.1487019658088684,0.8304125159438351,False,False,False,True,0.2415530085563659,3.0,0.2415530085563659,1.0,True,False,True,True,0.0970399975776672,0.0928510427474975,False,True,0.062483012676239,0.2586720531847928,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,instant2s_ok_but_long_event_context,A_instant2s_only_with_long_event_flag,True,False,False,True,False,can_use_for_2s_instant_response; do not use as complete-response claim without review,2秒即时响应可用，但完整响应/长事件仍需复核,True,可作为2秒即时响应候选，但完整响应需要长事件复核。
