episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,sample_id,anchor_steer_abs,target_peak_signed,target_peak_abs,target_final_delta,input_valid_ratio,label_valid_ratio,split
V03_zdq_2025_09_26_16_03_48_0007,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_16_03_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,7,152.125,152.515,152.125,0.3899999999999863,4.6631439492855575,4.35752728993026,strong,低附着,True,150.125,152.125,152.125,157.125,1,False,True,False,True,True,True,False,False,True,0.0013199999999999,0.06285,1.53965,0.129549,0.0518654,0.0209753,0.00699197,0.8,41.4856,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,151.93,near_sync,-0.1949999999999931,1.4907249255000004,8.0,1.000074,21.29300000001936,medium,3.332489210356029,False,157.125,0.8442179999999999,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,152.03,0.0949999999999988,curve1,design_curve_context,ay,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,V03_zdq_2025_09_26_16_03_48_0007,0.7499679923057556,-0.5223770141601562,0.5223770141601562,0.45972198247909546,1.0,1.0,train
V03_zdq_2025_09_26_16_03_48_0008,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_16_03_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,8,156.415,166.08,163.505,9.66500000000002,6.384023467907779,5.065195989690871,strong,低附着,True,154.415,156.415,156.415,161.415,3,True,True,True,True,True,True,False,False,True,0.0036099999999998,0.00364,2.82749,0.194935,0.0532508,0.0404649,0.0071674,0.8,54.1214,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,,none,,1.0,8.0,0.927465,5.375600000004892,none,0.0,False,157.215,0.7319879999999999,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,156.26,0.1550000000000011,curve1,design_curve_context,ay,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_zdq_2025_09_26_16_03_48_0008,0.7347840070724487,0.49706602096557617,0.49706602096557617,0.05497699975967407,1.0,1.0,train
V03_zdq_2025_09_26_16_03_48_0009,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_16_03_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,9,196.575,214.52,213.6,17.94500000000002,10.589779100619442,2.7445070237892355,extreme,低附着,True,194.575,196.575,196.575,201.575,4,True,True,True,True,False,True,True,True,True,0.004363,0.004368,1.9355,0.0611794,0.0986775,0.0290799,3.1366e-09,0.8,129.732,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,,none,,1.0,8.0,0.429002,1.1344999999978096,none,0.0,False,198.985,0.419228,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,198.66,-2.085000000000008,middle_section,design_regular_road,roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zdq_2025_09_26_16_03_48_0009,-0.1398009955883026,0.3853690028190613,0.3853690028190613,-0.05009099841117859,1.0,1.0,train
V03_zdq_2025_09_26_16_03_48_0011,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_16_03_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,11,274.87,306.635,296.075,31.764999999999983,8.850052144540113,3.555804155397451,extreme,低附着,True,272.87,274.87,274.87,279.87,4,True,True,True,True,True,True,True,True,True,0.0042199999999998,0.0042900000000001,0.639863,0.0190764,0.0222552,0.00966228,1.54407e-08,0.8,130.075,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,,none,,1.0,8.0,-0.2487092,1.0123000000009217,none,0.0,False,275.965,0.2265439,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,287.76,-12.889999999999986,middle_section,design_regular_road,ay;roll_rate;ay;roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zdq_2025_09_26_16_03_48_0011,-0.24801099300384521,0.21851488947868347,0.21851488947868347,0.16144269704818726,1.0,1.0,train
V03_zdq_2025_09_26_16_03_48_0013,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_16_03_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,13,347.17,350.13,347.555,2.9599999999999795,9.49372697619953,5.365740433773986,extreme,低附着,True,345.17,347.17,347.17,352.17,4,True,True,True,True,False,True,True,True,True,0.009494,0.009533,4.62704,0.266247,0.21985,0.0633182,1.04356e-09,0.8,80.6132,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,347.27,near_sync,0.0999999999999659,1.0,8.0,-1.53432,11.013000000010011,medium,2.910945000001252,False,347.495,-1.6594601,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,347.185,-0.0149999999999863,middle_section,design_regular_road,roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,V03_zdq_2025_09_26_16_03_48_0013,-0.36041000485420227,-1.2747900485992432,1.2747900485992432,0.16283901035785675,1.0,1.0,train
V03_zdq_2025_09_26_16_03_48_0016,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_16_03_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,16,395.015,441.48,437.545,46.46500000000003,10.481587439117058,2.1090688503576245,extreme,低附着,True,393.015,395.015,395.015,400.015,4,True,True,True,True,False,True,True,True,True,0.00156,0.0017800000000001,0.365614,0.0132002,0.015189,0.00528838,9.15343e-10,0.8,130.073,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,,none,,1.0,8.0,-0.1836085,0.8726600000007938,none,0.0,False,396.595,0.067021,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,424.52,-29.504999999999995,middle_section,design_regular_road,roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zdq_2025_09_26_16_03_48_0016,-0.16423499584197998,0.05899199843406677,0.05899199843406677,0.04275999218225479,1.0,1.0,train
V03_zdq_2025_09_26_16_03_48_0017,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_16_03_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,17,471.625,472.15,471.81,0.5249999999999773,6.198972767505481,5.632105872133672,strong,横滚/姿态,True,469.625,471.625,471.625,476.625,4,True,True,True,True,False,False,False,False,True,0.0104999999999999,0.0106279999999999,3.73948,0.123399,0.929733,0.1122,0.00250173,1.0,131.086,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,,none,,1.0,8.0,0.4150394,2.70530000000246,none,0.0,False,475.265,1.0365521,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,471.38,0.2450000000000045,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;roll_rate;ay;ay,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_zdq_2025_09_26_16_03_48_0017,0.05148719996213913,0.9634227752685547,0.9634227752685547,0.5597267746925354,1.0,1.0,train
V03_zdq_2025_09_26_16_03_48_0018,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_16_03_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,18,474.7,488.16,479.98,13.460000000000036,11.97675068085037,6.854957810829942,extreme,弯道/曲率,True,472.7,474.7,474.7,479.7,4,True,True,True,True,True,False,True,True,True,0.012045,0.0144516,5.2595,0.158203,0.492964,0.0760161,0.00585953,1.0,134.161,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,,none,,1.0,8.0,0.695689,4.7822000000043525,none,0.0,False,479.535,3.474076,False,False,sustained_same_side,episode_candidates_v0_6.csv,471.38,3.319999999999993,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;roll_rate;ay;ay,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zdq_2025_09_26_16_03_48_0018,0.44837498664855957,2.8989949226379395,2.8989949226379395,2.8651349544525146,1.0,1.0,train
V03_zt_2025_09_28_11_20_08_0000,extreme_condition_episodes_v0_3_all_raw,zt,2025_09_28_11_20_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,41767020,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,249957,624.897,0.0,624.897,333.3333333412156,28,0,0,14.37,15.742,14.387,1.3720000000000017,6.065187481723666,3.882113597870881,strong,低附着,True,12.37,14.37,14.37,19.37,2,True,False,True,False,False,True,False,False,True,0.000553575,0.0007155,0.579025,0.0281947,1.01077,0.0854859,5.39122e-09,0.8,8.929725000000001,2.422044296296297,0.1055612428148148,0.0508733756296296,0.0423665059259259,0.0025,,none,,1.0,8.0,0.45518141,3.351200000000665,none,0.0,False,18.545,-0.453786,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,14.39,-0.0200000000000013,middle_section,design_regular_road,roll_rate;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_zt_2025_09_28_11_20_08_0000,0.3371979892253876,-0.6197669506072998,0.6197669506072998,-0.5050989985466003,1.0,1.0,train
V03_zt_2025_09_28_11_20_08_N000,extreme_condition_episodes_v0_3_all_raw,zt,2025_09_28_11_20_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,41767020,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,249957,624.897,0.0,624.897,333.3333333412156,28,0,-1,23.0,23.0,23.0,0.0,1.4920286935108789,1.4920286935108789,normal,普通驾驶对照,True,21.0,23.0,23.0,28.0,0,False,False,False,False,False,False,False,False,True,0.0007865,0.0008252499999999,0.217445,0.0220066,0.0180161,0.00349668,2.72669e-09,0.8,44.50475,,,,,,,none,,1.0,8.0,0.2042035,4.153900000000825,none,0.0,False,26.335,0.2434737,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,14.39,8.61,middle_section,design_regular_road,roll_rate;roll_rate,,,normal_control,正常驾驶/普通弯道对照,远离高动态工况的普通驾驶对照窗口,正常对照,V03_zt_2025_09_28_11_20_08_N000,-0.23160499334335327,0.19006618857383728,0.19006618857383728,0.1108279898762703,1.0,1.0,train
V03_zt_2025_09_28_11_20_08_0003,extreme_condition_episodes_v0_3_all_raw,zt,2025_09_28_11_20_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,41767020,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,249957,624.897,0.0,624.897,333.3333333412156,28,0,3,97.975,125.23,124.492,27.25500000000001,6.620379128029103,2.4461581757033963,strong,低附着,True,95.975,97.975,97.975,102.975,3,True,True,True,True,False,True,True,True,True,0.0009435,0.0016605,0.661604,0.0221693,0.0205398,0.00832491,2.3131e-09,0.8,118.629,2.422044296296297,0.1055612428148148,0.0508733756296296,0.0423665059259259,0.0025,,none,,1.0,8.0,-0.404219,3.141600000002857,none,0.0,False,100.125,0.2209582,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,94.745,3.2299999999999898,middle_section,design_regular_road,ay,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zt_2025_09_28_11_20_08_0003,-0.2300339937210083,0.1914621889591217,0.1914621889591217,0.1467818021774292,1.0,1.0,train
V03_zt_2025_09_28_11_20_08_0005,extreme_condition_episodes_v0_3_all_raw,zt,2025_09_28_11_20_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,41767020,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,249957,624.897,0.0,624.897,333.3333333412156,28,0,5,158.267,175.555,158.89,17.28800000000001,10.446378253610757,6.537070914256146,extreme,低附着,True,156.267,158.267,158.267,163.267,4,True,True,True,True,True,True,True,True,True,0.001866,0.001879,5.94796,0.287587,0.153618,0.0846667,0.0105014,0.8,88.1915,2.422044296296297,0.1055612428148148,0.0508733756296296,0.0423665059259259,0.0025,158.262,near_sync,-0.0049999999999954,1.875094,8.0,-1.894814,15.009800000013646,medium,2.886741806092494,False,159.835,-2.1580955,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,158.28,-0.0130000000000052,curve1,design_curve_context,ay,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,V03_zt_2025_09_28_11_20_08_0005,-0.36442500352859497,-1.85406494140625,1.85406494140625,1.1067140102386475,1.0,1.0,train
V03_zt_2025_09_28_11_20_08_0006,extreme_condition_episodes_v0_3_all_raw,zt,2025_09_28_11_20_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,41767020,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,249957,624.897,0.0,624.897,333.3333333412156,28,0,6,178.197,179.397,178.617,1.1999999999999886,4.592299735150332,3.5962995854964444,strong,低附着,True,176.197,178.197,178.197,183.197,2,True,True,True,True,False,True,False,False,True,0.0035,1.248575,2.61116,0.118022,0.0823824,0.0360373,0.000158986,0.8,85.1933,2.422044296296297,0.1055612428148148,0.0508733756296296,0.0423665059259259,0.0025,,none,,1.0,8.0,-0.46164,6.841600000006226,none,0.0,False,178.64,0.71,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,178.205,-0.0080000000000097,curve1,design_curve_context,ay,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_zt_2025_09_28_11_20_08_0006,0.049218300729990005,0.4483746886253357,0.4483746886253357,0.018936801701784134,1.0,1.0,train
V03_zt_2025_09_28_11_20_08_0014,extreme_condition_episodes_v0_3_all_raw,zt,2025_09_28_11_20_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,41767020,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,249957,624.897,0.0,624.897,333.3333333412156,28,0,14,314.185,327.055,319.7,12.870000000000005,11.815648837215605,6.72021405701603,extreme,弯道/曲率,True,312.185,314.185,314.185,319.185,4,True,True,True,True,True,False,True,True,True,0.0023115,0.0023259999999999,5.4695,0.190547,0.119614,0.0733522,0.0064910049999999,1.0,115.0625,2.422044296296297,0.1055612428148148,0.0508733756296296,0.0423665059259259,0.0025,313.992,near_sync,-0.1929999999999836,1.5988969584999997,8.0,0.7883651,9.32008000000848,weak,1.6580781091177363,False,317.695,1.2262708,True,False,return,episode_candidates_v0_6.csv,312.725,1.4599999999999795,middle_section,design_regular_road,roll_rate;ay,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zt_2025_09_28_11_20_08_0014,0.4214969873428345,0.8161129951477051,0.8161129951477051,-0.2775070071220398,1.0,1.0,train
V03_zt_2025_09_28_11_20_08_0015,extreme_condition_episodes_v0_3_all_raw,zt,2025_09_28_11_20_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,41767020,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,249957,624.897,0.0,624.897,333.3333333412156,28,0,15,337.737,354.247,353.332,16.50999999999999,8.245745303430834,4.279421661931349,extreme,低附着,True,335.737,337.737,337.737,342.737,4,True,True,True,True,False,True,True,True,True,0.001947,0.00921685,3.99059,0.157076,0.096627,0.0553356,2.21787e-07,0.8,131.85199999999998,2.422044296296297,0.1055612428148148,0.0508733756296296,0.0423665059259259,0.0025,340.007,after_condition,2.269999999999982,1.0,8.0,-0.493405,8.16820000000742,weak,1.5144300000009276,False,340.295,-0.6942917,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,338.755,-1.0179999999999725,curve2,design_curve_context,roll_rate;roll_rate;ay,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zt_2025_09_28_11_20_08_0015,-0.15550899505615234,-0.6122609972953796,0.6122609972953796,0.1896301954984665,1.0,1.0,train
V03_zt_2025_09_28_11_20_08_0016,extreme_condition_episodes_v0_3_all_raw,zt,2025_09_28_11_20_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,41767020,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,249957,624.897,0.0,624.897,333.3333333412156,28,0,16,358.69,369.827,363.495,11.137,5.490118878562539,2.8425588581722803,strong,低附着,True,356.69,358.69,358.69,363.69,2,True,True,True,True,False,True,True,True,True,0.000754,0.000844,0.669665,0.0261726,0.037091,0.0117524,2.72669e-09,0.8,118.207,2.422044296296297,0.1055612428148148,0.0508733756296296,0.0423665059259259,0.0025,,none,,1.0,8.0,0.393746,3.455840000003142,none,0.0,False,363.68,-0.6819006,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,361.995,-3.305000000000007,curve2,design_curve_context,roll_rate;roll_rate;roll_rate;roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zt_2025_09_28_11_20_08_0016,-0.13735699653625488,-0.5839880108833313,0.5839880108833313,-0.5839880108833313,1.0,1.0,train
